Id,Fungroup,Type,Icon,Name,Desc,Reward,Target,Point,ClientCheck,Moduleid,Info,IsHide,Module,CanAdd,ClientGroup,GroupTitle,MaxShowTimes
1041012,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200231:3,[12],10,1,1200,,0,2400,0,0,,0
1041013,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200234:3,[13],10,1,1200,,0,2400,0,0,,0
1041014,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200233:3,[14],10,1,1200,,0,2400,0,0,,0
1041015,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200232:3,[15],10,1,1200,,0,2400,0,0,,0
1041016,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200231:3,[16],10,1,1200,,0,2400,0,0,,0
1041017,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200234:3,[17],10,1,1200,,0,2400,0,0,,0
1041018,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200233:3,[18],10,1,1200,,0,2400,0,0,,0
1041019,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200232:3,[19],10,1,1200,,0,2400,0,0,,0
1041020,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200231:3,[20],10,1,1200,,0,2400,0,0,,0
1041021,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200234:3,[21],10,1,1200,,0,2400,0,0,,0
1041022,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200233:3,[22],10,1,1200,,0,2400,0,0,,0
1041023,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200232:3,[23],10,1,1200,,0,2400,0,0,,0
1041024,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200231:3,[24],10,1,1200,,0,2400,0,0,,0
1041025,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200234:3,[25],10,1,1200,,0,2400,0,0,,0
1041026,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200233:3,[26],10,1,1200,,0,2400,0,0,,0
1041027,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200232:3,[27],10,1,1200,,0,2400,0,0,,0
1041028,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200231:3,[28],10,1,1200,,0,2400,0,0,,0
1041029,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200234:3,[29],10,1,1200,,0,2400,0,0,,0
1041030,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200233:3,[30],10,1,1200,,0,2400,0,0,,0
1041031,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200232:3,[31],10,1,1200,,0,2400,0,0,,0
1041032,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200231:3,[32],10,1,1200,,0,2400,0,0,,0
1041033,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200234:3,[33],10,1,1200,,0,2400,0,0,,0
1042001,1042,3,1042,累积签到1,登录游戏{0}/{1}天,1:01:10,[1],10,0,-1,,0,2400,0,0,,0
1042002,1042,3,1042,累积签到2,登录游戏{0}/{1}天,1:01:10,[2],10,0,-1,,0,2400,0,0,,0
1042003,1042,3,1042,累积签到3,登录游戏{0}/{1}天,1:01:10,[3],10,0,-1,,0,2400,0,0,,0
1042004,1042,3,1042,累积签到4,登录游戏{0}/{1}天,1:01:10,[5],10,0,-1,,0,2400,0,0,,0
1042005,1042,3,1042,累积签到5,登录游戏{0}/{1}天,1:01:10,[7],10,0,-1,,0,2400,0,0,,0
1042006,1042,3,1042,累积签到6,登录游戏{0}/{1}天,1:01:10,[14],10,0,-1,,0,2400,0,0,,0
1042007,1042,3,1042,累积签到7,登录游戏{0}/{1}天,1:01:10,[21],10,0,-1,,0,2400,0,0,,0
1042008,1042,3,1042,累积签到8,登录游戏{0}/{1}天,1:01:10,[28],10,0,-1,,0,2400,0,0,,0
1042009,1042,3,1042,累积签到9,登录游戏{0}/{1}天,1:01:10,[35],10,0,-1,,0,2400,0,0,,0
1042010,1042,3,1042,累积签到10,登录游戏{0}/{1}天,1:01:10,[42],10,0,-1,,0,2400,0,0,,0
1042011,1042,3,1042,累积签到11,登录游戏{0}/{1}天,1:01:10,[49],10,0,-1,,0,2400,0,0,,0
1042012,1042,3,1042,累积签到12,登录游戏{0}/{1}天,1:01:10,[56],10,0,-1,,0,2400,0,0,,0
1042013,1042,3,1042,累积签到13,登录游戏{0}/{1}天,1:01:10,[63],10,0,-1,,0,2400,0,0,,0
1042014,1042,3,1042,累积签到14,登录游戏{0}/{1}天,1:01:10,[70],10,0,-1,,0,2400,0,0,,0
1042015,1042,3,1042,累积签到15,登录游戏{0}/{1}天,1:01:10,[77],10,0,-1,,0,2400,0,0,,0
1042016,1042,3,1042,累积签到16,登录游戏{0}/{1}天,1:01:10,[84],10,0,-1,,0,2400,0,0,,0
1042017,1042,3,1042,累积签到17,登录游戏{0}/{1}天,1:01:10,[91],10,0,-1,,0,2400,0,0,,0
1042018,1042,3,1042,累积签到18,登录游戏{0}/{1}天,1:01:10,[98],10,0,-1,,0,2400,0,0,,0
1042019,1042,3,1042,累积签到19,登录游戏{0}/{1}天,1:01:10,[105],10,0,-1,,0,2400,0,0,,0
1042020,1042,3,1042,累积签到20,登录游戏{0}/{1}天,1:01:10,[112],10,0,-1,,0,2400,0,0,,0
1042021,1042,3,1042,累积签到21,登录游戏{0}/{1}天,1:01:10,[119],10,0,-1,,0,2400,0,0,,0
1042022,1042,3,1042,累积签到22,登录游戏{0}/{1}天,1:01:10,[126],10,0,-1,,0,2400,0,0,,0
1042023,1042,3,1042,累积签到23,登录游戏{0}/{1}天,1:01:10,[133],10,0,-1,,0,2400,0,0,,0
1042024,1042,3,1042,累积签到24,登录游戏{0}/{1}天,1:01:10,[140],10,0,-1,,0,2400,0,0,,0
1042025,1042,3,1042,累积签到25,登录游戏{0}/{1}天,1:01:10,[147],10,0,-1,,0,2400,0,0,,0
1042026,1042,3,1042,累积签到26,登录游戏{0}/{1}天,1:01:10,[154],10,0,-1,,0,2400,0,0,,0
1042027,1042,3,1042,累积签到27,登录游戏{0}/{1}天,1:01:10,[161],10,0,-1,,0,2400,0,0,,0
1042028,1042,3,1042,累积签到28,登录游戏{0}/{1}天,1:01:10,[168],10,0,-1,,0,2400,0,0,,0
1042029,1042,3,1042,累积签到29,登录游戏{0}/{1}天,1:01:10,[175],10,0,-1,,0,2400,0,0,,0
1042030,1042,3,1042,累积签到30,登录游戏{0}/{1}天,1:01:10,[182],10,0,-1,,0,2400,0,0,,0
1042031,1042,3,1042,累积签到31,登录游戏{0}/{1}天,1:01:10,[189],10,0,-1,,0,2400,0,0,,0
1042032,1042,3,1042,累积签到32,登录游戏{0}/{1}天,1:01:10,[196],10,0,-1,,0,2400,0,0,,0
1042033,1042,3,1042,累积签到33,登录游戏{0}/{1}天,1:01:10,[203],10,0,-1,,0,2400,0,0,,0
1042034,1042,3,1042,累积签到34,登录游戏{0}/{1}天,1:01:10,[210],10,0,-1,,0,2400,0,0,,0
1042035,1042,3,1042,累积签到35,登录游戏{0}/{1}天,1:01:10,[217],10,0,-1,,0,2400,0,0,,0
1042036,1042,3,1042,累积签到36,登录游戏{0}/{1}天,1:01:10,[224],10,0,-1,,0,2400,0,0,,0
1042037,1042,3,1042,累积签到37,登录游戏{0}/{1}天,1:01:10,[231],10,0,-1,,0,2400,0,0,,0
1043001,1043,3,1043,战术解锁1,解锁{0}/{1}个战术,2:400401:1,[1],10,1,2601,,0,2400,0,0,,0
1043002,1043,3,1043,战术解锁2,解锁{0}/{1}个战术,2:400401:1,[2],10,1,2601,,0,2400,0,0,,0
1043003,1043,3,1043,战术解锁3,解锁{0}/{1}个战术,2:400401:1,[3],10,1,2601,,0,2400,0,0,,0
1043004,1043,3,1043,战术解锁4,解锁{0}/{1}个战术,2:400401:1,[4],10,1,2601,,0,2400,0,0,,0
1043005,1043,3,1043,战术解锁5,解锁{0}/{1}个战术,2:400401:1,[5],10,1,2601,,0,2400,0,0,,0
1043006,1043,3,1043,战术解锁6,解锁{0}/{1}个战术,2:400401:1,[6],10,1,2601,,0,2400,0,0,,0
1043007,1043,3,1043,战术解锁7,解锁{0}/{1}个战术,2:400401:1,[7],10,1,2601,,0,2400,0,0,,0
1043008,1043,3,1043,战术解锁8,解锁{0}/{1}个战术,2:400401:1,[8],10,1,2601,,0,2400,0,0,,0
1043009,1043,3,1043,战术解锁9,解锁{0}/{1}个战术,2:400401:1,[9],10,1,2601,,0,2400,0,0,,0
1043010,1043,3,1043,战术解锁10,解锁{0}/{1}个战术,2:400401:1,[10],10,1,2601,,0,2400,0,0,,0
1044001,1044,3,1044,战术等级1,拥有{0}/{1}个1级战术,2:400401:1,"[1,1]",10,1,2601,,0,2400,0,0,,0
1044002,1044,3,1044,战术等级2,拥有{0}/{1}个1级战术,2:400401:1,"[2,1]",10,1,2601,,0,2400,0,0,,0
1044003,1044,3,1044,战术等级3,拥有{0}/{1}个1级战术,2:400401:1,"[3,1]",10,1,2601,,0,2400,0,0,,0
1044004,1044,3,1044,战术等级4,拥有{0}/{1}个1级战术,2:400401:1,"[4,1]",10,1,2601,,0,2400,0,0,,0
1044005,1044,3,1044,战术等级5,拥有{0}/{1}个2级战术,2:400401:1,"[1,2]",10,1,2601,,0,2400,0,0,,0
1044006,1044,3,1044,战术等级6,拥有{0}/{1}个2级战术,2:400401:1,"[2,2]",10,1,2601,,0,2400,0,0,,0
1044007,1044,3,1044,战术等级7,拥有{0}/{1}个2级战术,2:400401:1,"[3,2]",10,1,2601,,0,2400,0,0,,0
1044008,1044,3,1044,战术等级8,拥有{0}/{1}个3级战术,2:400401:1,"[1,3]",10,1,2601,,0,2400,0,0,,0
1044009,1044,3,1044,战术等级9,拥有{0}/{1}个3级战术,2:400401:1,"[2,3]",10,1,2601,,0,2400,0,0,,0
1044010,1044,3,1044,战术等级10,拥有{0}/{1}个3级战术,2:400401:1,"[3,3]",10,1,2601,,0,2400,0,0,,0
1044011,1044,3,1044,战术等级11,拥有{0}/{1}个4级战术,2:400401:1,"[4,4]",10,1,2601,,0,2400,0,0,,0
1044012,1044,3,1044,战术等级12,拥有{0}/{1}个4级战术,2:400401:1,"[5,4]",10,1,2601,,0,2400,0,0,,0
1044013,1044,3,1044,战术等级13,拥有{0}/{1}个4级战术,2:400401:1,"[6,4]",10,1,2601,,0,2400,0,0,,0
1044014,1044,3,1044,战术等级14,拥有{0}/{1}个5级战术,2:400401:1,"[7,5]",10,1,2601,,0,2400,0,0,,0
1044015,1044,3,1044,战术等级15,拥有{0}/{1}个5级战术,2:400401:1,"[8,5]",10,1,2601,,0,2400,0,0,,0
1044016,1044,3,1044,战术等级16,拥有{0}/{1}个5级战术,2:400401:1,"[9,5]",10,1,2601,,0,2400,0,0,,0
1044017,1044,3,1044,战术等级17,拥有{0}/{1}个|6级战术,2:400401:1,"[7,6]",10,1,2601,,0,2400,0,0,,0
1044018,1044,3,1044,战术等级18,拥有{0}/{1}个|6级战术,2:400401:1,"[8,6]",10,1,2601,,0,2400,0,0,,0
1044019,1044,3,1044,战术等级19,拥有{0}/{1}个|6级战术,2:400401:1,"[9,6]",10,1,2601,,0,2400,0,0,,0
1044020,1044,3,1044,战术等级20,拥有{0}/{1}个|7级战术,2:400401:1,"[7,7]",10,1,2601,,0,2400,0,0,,0
1044021,1044,3,1044,战术等级21,拥有{0}/{1}个|7级战术,2:400401:1,"[8,7]",10,1,2601,,0,2400,0,0,,0
1044022,1044,3,1044,战术等级22,拥有{0}/{1}个|7级战术,2:400401:1,"[9,7]",10,1,2601,,0,2400,0,0,,0
1044023,1044,3,1044,战术等级23,拥有{0}/{1}个|8级战术,2:400401:1,"[7,8]",10,1,2601,,0,2400,0,0,,0
1044024,1044,3,1044,战术等级24,拥有{0}/{1}个|8级战术,2:400401:1,"[8,8]",10,1,2601,,0,2400,0,0,,0
1044025,1044,3,1044,战术等级25,拥有{0}/{1}个|8级战术,2:400401:1,"[9,8]",10,1,2601,,0,2400,0,0,,0
1044026,1044,3,1044,战术等级26,拥有{0}/{1}个|9级战术,2:400401:1,"[8,9]",10,1,2601,,0,2400,0,0,,0
1044027,1044,3,1044,战术等级27,拥有{0}/{1}个|9级战术,2:400401:1,"[9,9]",10,1,2601,,0,2400,0,0,,0
1044028,1044,3,1044,战术等级28,拥有{0}/{1}个|9级战术,2:400401:1,"[10,9]",10,1,2601,,0,2400,0,0,,0
1044029,1044,3,1044,战术等级29,拥有{0}/{1}个|10级战术,2:400401:1,"[8,10]",10,1,2601,,0,2400,0,0,,0
1044030,1044,3,1044,战术等级30,拥有{0}/{1}个|10级战术,2:400401:1,"[9,10]",10,1,2601,,0,2400,0,0,,0
1044031,1044,3,1044,战术等级31,拥有{0}/{1}个|10级战术,2:400401:1,"[10,10]",10,1,2601,,0,2400,0,0,,0
1045001,1045,1,1045,第1节球队1,以第1节1星爆发球队出战1场,2:200234:10,"[1,1,1]",10,0,-1,选择同1节爆发的球员同时上阵可增加爆发星级,0,2400,0,0,,0
1045002,1045,1,1045,第1节球队2,以第1节2星爆发球队出战1场,2:200233:10,"[1,2,1]",10,0,-1,选择同1节爆发的球员同时上阵可增加爆发星级,0,2400,0,0,,0
1045003,1045,1,1045,第1节球队3,以第1节3星爆发球队出战1场,2:200232:10,"[1,3,1]",10,0,-1,选择同1节爆发的球员同时上阵可增加爆发星级,0,2400,0,0,,0
1045004,1045,1,1045,第1节球队4,以第1节4星爆发球队出战1场,2:200231:10,"[1,4,1]",10,0,-1,选择同1节爆发的球员同时上阵可增加爆发星级,0,2400,0,0,,0
1045005,1045,1,1045,第1节球队5,以第1节5星爆发球队出战1场,2:200231:10,"[1,5,1]",10,0,-1,选择同1节爆发的球员同时上阵可增加爆发星级,0,2400,0,0,,0
1046001,1046,1,1046,第2节球队1,以第2节1星爆发球队出战1场,2:200234:10,"[2,1,1]",10,0,-1,选择同1节爆发的球员同时上阵可增加爆发星级,0,2400,0,0,,0
1046002,1046,1,1046,第2节球队2,以第2节2星爆发球队出战1场,2:200233:10,"[2,2,1]",10,0,-1,选择同1节爆发的球员同时上阵可增加爆发星级,0,2400,0,0,,0
1046003,1046,1,1046,第2节球队3,以第2节3星爆发球队出战1场,2:200232:10,"[2,3,1]",10,0,-1,选择同1节爆发的球员同时上阵可增加爆发星级,0,2400,0,0,,0
1046004,1046,1,1046,第2节球队4,以第2节4星爆发球队出战1场,2:200231:10,"[2,4,1]",10,0,-1,选择同1节爆发的球员同时上阵可增加爆发星级,0,2400,0,0,,0
1046005,1046,1,1046,第2节球队5,以第2节5星爆发球队出战1场,2:200231:10,"[2,5,1]",10,0,-1,选择同1节爆发的球员同时上阵可增加爆发星级,0,2400,0,0,,0
1047001,1047,1,1047,第3节球队1,以第3节1星爆发球队出战1场,2:200234:10,"[3,1,1]",10,0,-1,选择同1节爆发的球员同时上阵可增加爆发星级,0,2400,0,0,,0
1047002,1047,1,1047,第3节球队2,以第3节2星爆发球队出战1场,2:200233:10,"[3,2,1]",10,0,-1,选择同1节爆发的球员同时上阵可增加爆发星级,0,2400,0,0,,0
1047003,1047,1,1047,第3节球队3,以第3节3星爆发球队出战1场,2:200232:10,"[3,3,1]",10,0,-1,选择同1节爆发的球员同时上阵可增加爆发星级,0,2400,0,0,,0
1047004,1047,1,1047,第3节球队4,以第3节4星爆发球队出战1场,2:200231:10,"[3,4,1]",10,0,-1,选择同1节爆发的球员同时上阵可增加爆发星级,0,2400,0,0,,0
1047005,1047,1,1047,第3节球队5,以第3节5星爆发球队出战1场,2:200231:10,"[3,5,1]",10,0,-1,选择同1节爆发的球员同时上阵可增加爆发星级,0,2400,0,0,,0
1048001,1048,1,1048,第4节球队1,以第4节1星爆发球队出战1场,2:200234:10,"[4,1,1]",10,0,-1,选择同1节爆发的球员同时上阵可增加爆发星级,0,2400,0,0,,0
1048002,1048,1,1048,第4节球队2,以第4节2星爆发球队出战1场,2:200233:10,"[4,2,1]",10,0,-1,选择同1节爆发的球员同时上阵可增加爆发星级,0,2400,0,0,,0
1048003,1048,1,1048,第4节球队3,以第4节3星爆发球队出战1场,2:200232:10,"[4,3,1]",10,0,-1,选择同1节爆发的球员同时上阵可增加爆发星级,0,2400,0,0,,0
1048004,1048,1,1048,第4节球队4,以第4节4星爆发球队出战1场,2:200231:10,"[4,4,1]",10,0,-1,选择同1节爆发的球员同时上阵可增加爆发星级,0,2400,0,0,,0
1048005,1048,1,1048,第4节球队5,以第4节5星爆发球队出战1场,2:200231:10,"[4,5,1]",10,0,-1,选择同1节爆发的球员同时上阵可增加爆发星级,0,2400,0,0,,0
2001001,2001,2,2001,爆炸表现1,我队某球员一场比赛获得50分{0}/{1}次,1:01:10,[5],10,0,-1,,0,2400,0,0,,0
2001002,2001,2,2001,爆炸表现2,我队某球员一场比赛获得50分{0}/{1}次,1:01:10,[10],10,0,-1,,0,2400,0,0,,0
2001003,2001,2,2001,爆炸表现3,我队某球员一场比赛获得50分{0}/{1}次,1:01:10,[15],10,0,-1,,0,2400,0,0,,0
2001004,2001,2,2001,爆炸表现4,我队某球员一场比赛获得50分{0}/{1}次,1:01:10,[20],10,0,-1,,0,2400,0,0,,0
2001005,2001,2,2001,爆炸表现5,我队某球员一场比赛获得50分{0}/{1}次,1:01:10,[25],10,0,-1,,0,2400,0,0,,0
2001006,2001,2,2001,爆炸表现6,我队某球员一场比赛获得50分{0}/{1}次,1:01:10,[30],10,0,-1,,0,2400,0,0,,0
2001007,2001,2,2001,爆炸表现7,我队某球员一场比赛获得50分{0}/{1}次,1:01:10,[35],10,0,-1,,0,2400,0,0,,0
2001008,2001,2,2001,爆炸表现8,我队某球员一场比赛获得50分{0}/{1}次,1:01:10,[50],10,0,-1,,0,2400,0,0,,0
2002001,2002,2,2002,顶级得分手,我队某球员单赛季获得1000分,1:01:10,[1],10,0,1400,,0,2400,0,0,,0
2003001,2003,2,2003,得分王,我队某球员成为赛季得分王,1:01:10,[1],10,0,1400,,0,2400,0,0,,0
2004001,2004,2,2004,助攻王,我队某球员成为赛季助攻王,1:01:10,[1],10,0,1400,,0,2400,0,0,,0
2005001,2005,2,2005,篮板王,我队某球员成为赛季篮板王,1:01:10,[1],10,0,1400,,0,2400,0,0,,0
2006001,2006,2,2006,犯规恶人,我队某球员累计犯规1000次,1:01:10,[1],10,0,-1,,0,2400,0,0,,0
2007001,2007,2,2007,得分机器,我队某球员连续4场比赛获得50分,1:01:10,[1],10,0,1,,0,2400,0,0,,0
2009001,2009,2,2009,铁人,我队某球员累计首发出战500场,1:01:10,[1],10,0,1,,0,2400,0,0,,0
2010001,2010,2,2010,超级替补,我队某球员累计替补登场300场,1:01:10,[1],10,0,1,,0,2400,0,0,,0
2011001,2011,2,2011,杯赛球员,我队某球员在单届杯赛获得200分,1:01:10,[1],10,0,1400,,1,2400,0,0,,0
2012001,2012,2,2012,黑榜,我队某球员累计失误100次,1:01:10,[1],10,0,1,,0,2400,0,0,,0
2013001,2013,2,2013,万分先生,我队某球员得分突破10000分,1:01:10,[1],10,0,1,,0,2400,0,0,,0
2014001,2014,2,2014,喂饼大师,我队某球员助攻突破500次,1:01:10,[1],10,0,1,,0,2400,0,0,,0
2015001,2015,2,2015,神射手,我队某球员累计命中1000记三分,1:01:10,[1],10,0,1,,0,2400,0,0,,0
2016001,2016,2,2016,抢断王,我队某球员成为赛季抢断王,1:01:10,[1],10,0,1400,,0,2400,0,0,,0
2017001,2017,2,2017,盖帽王,我队某球员成为赛季盖帽王,1:01:10,[1],10,0,1400,,0,2400,0,0,,0
2018001,2018,2,2018,三分雨,我队某球员一场比赛投进10个三分,1:01:10,[1],10,0,1,,0,2400,0,0,,0
2019001,2019,2,3001,百分-开战,参与1次百分大战,1:01:10,[1],10,0,-1,,1,2400,0,0,,0
2020001,2020,2,3001,百分-首胜,百分大战入围赛胜利1场,1:01:10,[1],10,0,-1,,1,2400,0,0,,0
2020002,2020,2,3001,百分-连胜,百分大战入围赛胜利3场,1:01:10,[3],10,0,-1,,1,2400,0,0,,0
2020003,2020,2,3001,百分-制胜,百分大战入围赛胜利5场,1:01:10,[5],10,0,-1,,1,2400,0,0,,0
2020004,2020,2,3001,百分-奇胜,百分大战入围赛连胜8场,1:01:10,[8],10,0,-1,,1,2400,0,0,,0
2024001,2024,2,3001,百分-赛区64强,百分大战淘汰赛入围赛区64强,1:01:10,[1],10,0,-1,,1,2400,0,0,,0
2025001,2025,2,3001,百分-赛区32强,百分大战淘汰赛入围赛区32强,1:01:10,[1],10,0,-1,,1,2400,0,0,,0
2026001,2026,2,3001,百分-赛区16强,百分大战淘汰赛入围赛区16强,1:01:10,[1],10,0,-1,,1,2400,0,0,,0
2027001,2027,2,3001,百分-赛区8强,百分大战淘汰赛入围赛区8强,1:01:10,[1],10,0,-1,,1,2400,0,0,,0
2028001,2028,2,3001,百分-赛区4强,百分大战淘汰赛入围赛区4强,1:01:10,[1],10,0,-1,,1,2400,0,0,,0
2029001,2029,2,3001,百分-赛区亚军,百分大战获得淘汰赛入围赛区亚军1次,1:01:10,[1],10,0,-1,,1,2400,0,0,,0
2030001,2030,2,3001,百分-赛区冠军,百分大战获得淘汰赛入围赛区冠军1次,1:01:10,[1],10,0,-1,,1,2400,0,0,,0
2031001,2031,2,3001,百分-冠军赛4强,百分大战冠军赛入围4强,1:01:10,[1],10,0,-1,,1,2400,0,0,,0
2032001,2032,2,3001,百分-冠军赛亚军,百分大战冠军赛获得亚军1次,1:01:10,[1],10,0,-1,,1,2400,0,0,,0
2033001,2033,2,3001,百分-总冠军,百分大战冠军赛获得冠军1次,1:01:10,[1],10,0,-1,,1,2400,0,0,,0
3001001,3001,3,3001,训练大师1,累计进行{0}/{1}次训练,1:01:10,[20],10,0,1500,,0,2400,0,0,,0
3001002,3001,3,3001,训练大师2,累计进行{0}/{1}次训练,1:01:10,[50],10,0,1500,,0,2400,0,0,,0
3001003,3001,3,3001,训练大师3,累计进行{0}/{1}次训练,1:01:10,[100],10,0,1500,,0,2400,0,0,,0
3001004,3001,3,3001,训练大师4,累计进行{0}/{1}次训练,1:01:10,[200],10,0,1500,,0,2400,0,0,,0
3001005,3001,3,3001,训练大师5,累计进行{0}/{1}次训练,1:01:10,[500],10,0,1500,,0,2400,0,0,,0
3001006,3001,3,3001,训练大师6,累计进行{0}/{1}次训练,1:01:10,[1000],10,0,1500,,0,2400,0,0,,0
3001007,3001,3,3001,训练大师7,累计进行{0}/{1}次训练,1:01:10,[3000],10,0,1500,,0,2400,0,0,,0
3001008,3001,3,3001,训练大师8,累计进行{0}/{1}次训练,1:01:10,[10000],10,0,1500,,0,2400,0,0,,0
3001009,3001,3,3001,训练大师9,累计进行{0}/{1}次训练,1:01:10,[50000],10,0,1500,,0,2400,0,0,,0
3002001,3002,3,3002,魔鬼训练1,累计进行{0}/{1}次强化训练,1:01:10,[5],10,0,1501,,0,2400,0,0,,0
3002002,3002,3,3002,魔鬼训练2,累计进行{0}/{1}次强化训练,1:01:10,[10],10,0,1501,,0,2400,0,0,,0
3002003,3002,3,3002,魔鬼训练3,累计进行{0}/{1}次强化训练,1:01:10,[20],10,0,1501,,0,2400,0,0,,0
3002004,3002,3,3002,魔鬼训练4,累计进行{0}/{1}次强化训练,1:01:10,[40],10,0,1501,,0,2400,0,0,,0
3002005,3002,3,3002,魔鬼训练5,累计进行{0}/{1}次强化训练,1:01:10,[60],10,0,1501,,0,2400,0,0,,0
3002006,3002,3,3002,魔鬼训练6,累计进行{0}/{1}次强化训练,1:01:10,[80],10,0,1501,,0,2400,0,0,,0
3002007,3002,3,3002,魔鬼训练7,累计进行{0}/{1}次强化训练,1:01:10,[100],10,0,1501,,0,2400,0,0,,0
3002008,3002,3,3002,魔鬼训练8,累计进行{0}/{1}次强化训练,1:01:10,[200],10,0,1501,,0,2400,0,0,,0
3002009,3002,3,3002,魔鬼训练9,累计进行{0}/{1}次强化训练,1:01:10,[500],10,0,1501,,0,2400,0,0,,0
3002010,3002,3,3002,魔鬼训练10,累计进行{0}/{1}次强化训练,1:01:10,[1000],10,0,1501,,0,2400,0,0,,0
3002011,3002,3,3002,魔鬼训练11,累计进行{0}/{1}次强化训练,1:01:10,[2000],10,0,1501,,0,2400,0,0,,0
3003001,3003,3,3003,超训,累计进行{0}/{1}次超能训练,1:01:10,[1],10,0,1502,,0,2400,0,0,,0
3003002,3003,3,3003,超训,累计进行{0}/{1}次超能训练,1:01:10,[3],10,0,1502,,0,2400,0,0,,0
3003003,3003,3,3003,超训,累计进行{0}/{1}次超能训练,1:01:10,[5],10,0,1502,,0,2400,0,0,,0
3003004,3003,3,3003,超训,累计进行{0}/{1}次超能训练,1:01:10,[10],10,0,1502,,0,2400,0,0,,0
3003005,3003,3,3003,超训,累计进行{0}/{1}次超能训练,1:01:10,[15],10,0,1502,,0,2400,0,0,,0
3003006,3003,3,3003,超训,累计进行{0}/{1}次超能训练,1:01:10,[20],10,0,1502,,0,2400,0,0,,0
3003007,3003,3,3003,超训,累计进行{0}/{1}次超能训练,1:01:10,[30],10,0,1502,,0,2400,0,0,,0
3003008,3003,3,3003,超训,累计进行{0}/{1}次超能训练,1:01:10,[40],10,0,1502,,0,2400,0,0,,0
3003009,3003,3,3003,超训,累计进行{0}/{1}次超能训练,1:01:10,[50],10,0,1502,,0,2400,0,0,,0
3003010,3003,3,3003,超训,累计进行{0}/{1}次超能训练,1:01:10,[60],10,0,1502,,0,2400,0,0,,0
3003011,3003,3,3003,超训,累计进行{0}/{1}次超能训练,1:01:10,[70],10,0,1502,,0,2400,0,0,,0
3003012,3003,3,3003,超训,累计进行{0}/{1}次超能训练,1:01:10,[80],10,0,1502,,0,2400,0,0,,0
3003013,3003,3,3003,超训,累计进行{0}/{1}次超能训练,1:01:10,[90],10,0,1502,,0,2400,0,0,,0
3003014,3003,3,3003,超训,累计进行{0}/{1}次超能训练,1:01:10,[100],10,0,1502,,0,2400,0,0,,0
3004001,3004,3,3004,积少成多,累计观看{0}/{1}次广告,1:01:10,[100],0,0,-1,,1,2400,0,0,,0
3005001,3005,3,3005,勤劳之神,累计在线{0}/{1}小时,2:400201:1,[1],10,0,-1,,0,2400,0,0,,0
3005002,3005,3,3005,勤劳之神,累计在线{0}/{1}小时,2:400201:1,[2],10,0,-1,,0,2400,0,0,,0
3005003,3005,3,3005,勤劳之神,累计在线{0}/{1}小时,2:400201:1,[3],10,0,-1,,0,2400,0,0,,0
3005004,3005,3,3005,勤劳之神,累计在线{0}/{1}小时,2:400201:1,[4],10,0,-1,,0,2400,0,0,,0
3005005,3005,3,3005,勤劳之神,累计在线{0}/{1}小时,2:400201:1,[5],10,0,-1,,0,2400,0,0,,0
3005006,3005,3,3005,勤劳之神,累计在线{0}/{1}小时,2:400201:1,[6],10,0,-1,,0,2400,0,0,,0
3005007,3005,3,3005,勤劳之神,累计在线{0}/{1}小时,2:400201:1,[7],10,0,-1,,0,2400,0,0,,0
3005008,3005,3,3005,勤劳之神,累计在线{0}/{1}小时,2:400201:1,[8],10,0,-1,,0,2400,0,0,,0
3005009,3005,3,3005,勤劳之神,累计在线{0}/{1}小时,2:400201:1,[9],10,0,-1,,0,2400,0,0,,0
3005010,3005,3,3005,勤劳之神,累计在线{0}/{1}小时,2:400201:1,[10],10,0,-1,,0,2400,0,0,,0
3005011,3005,3,3005,勤劳之神,累计在线{0}/{1}小时,2:400201:1,[20],10,0,-1,,0,2400,0,0,,0
