Id,TrainId,BreakIndex,TargetLevel,BuffType,BuffValue,CardBuffType,CardBuffValue,CardTotalValue
50185,5,185,26000,5,9.0,2,4.0,221.0
50186,5,186,26200,5,2.0,2,0.0,221.0
50187,5,187,26400,5,3.0,2,2.0,223.0
50188,5,188,26600,5,3.0,2,0.0,223.0
50189,5,189,26800,5,4.0,2,0.0,223.0
50190,5,190,27000,5,10.0,2,3.0,226.0
50191,5,191,27200,5,2.0,2,0.0,226.0
50192,5,192,27400,5,3.0,2,2.0,228.0
50193,5,193,27600,5,3.0,2,0.0,228.0
50194,5,194,27800,5,4.0,2,0.0,228.0
50195,5,195,28000,5,10.0,2,4.0,232.0
50196,5,196,28200,5,2.0,2,0.0,232.0
50197,5,197,28400,5,3.0,2,2.0,234.0
50198,5,198,28600,5,3.0,2,0.0,234.0
50199,5,199,28800,5,5.0,2,0.0,234.0
50200,5,200,29000,5,9.0,2,3.0,237.0
50201,5,201,29200,5,2.0,2,0.0,237.0
50202,5,202,29400,5,3.0,2,2.0,239.0
50203,5,203,29600,5,3.0,2,0.0,239.0
50204,5,204,29800,5,4.0,2,0.0,239.0
50205,5,205,30000,5,10.0,2,4.0,243.0
50206,5,206,30200,5,2.0,2,0.0,243.0
50207,5,207,30400,5,3.0,2,2.0,245.0
50208,5,208,30600,5,3.0,2,0.0,245.0
50209,5,209,30800,5,5.0,2,0.0,245.0
50210,5,210,31000,5,10.0,2,3.0,248.0
50211,5,211,31200,5,2.0,2,0.0,248.0
50212,5,212,31400,5,3.0,2,2.0,250.0
50213,5,213,31600,5,3.0,2,0.0,250.0
50214,5,214,31800,5,5.0,2,0.0,250.0
50215,5,215,32000,5,10.0,2,4.0,254.0
50216,5,216,32200,5,2.0,2,0.0,254.0
50217,5,217,32400,5,3.0,2,2.0,256.0
50218,5,218,32600,5,3.0,2,0.0,256.0
50219,5,219,32800,5,5.0,2,0.0,256.0
50220,5,220,33000,5,10.0,2,3.0,259.0
50221,5,221,33200,5,2.0,2,0.0,259.0
50222,5,222,33400,5,3.0,2,2.0,261.0
50223,5,223,33600,5,3.0,2,0.0,261.0
50224,5,224,33800,5,5.0,2,0.0,261.0
50225,5,225,34000,5,10.0,2,4.0,265.0
50226,5,226,34200,5,2.0,2,0.0,265.0
50227,5,227,34400,5,3.0,2,2.0,267.0
50228,5,228,34600,5,3.0,2,0.0,267.0
50229,5,229,34800,5,5.0,2,0.0,267.0
50230,5,230,35000,5,10.0,2,3.0,270.0
50231,5,231,35200,5,2.0,2,0.0,270.0
50232,5,232,35400,5,3.0,2,2.0,272.0
50233,5,233,35600,5,3.0,2,0.0,272.0
50234,5,234,35800,5,5.0,2,0.0,272.0
50235,5,235,36000,5,10.0,2,4.0,276.0
50236,5,236,36200,5,2.0,2,0.0,276.0
50237,5,237,36400,5,3.0,2,2.0,278.0
50238,5,238,36600,5,3.0,2,0.0,278.0
50239,5,239,36800,5,5.0,2,0.0,278.0
50240,5,240,37000,5,10.0,2,3.0,281.0
50241,5,241,37200,5,2.0,2,0.0,281.0
50242,5,242,37400,5,3.0,2,2.0,283.0
50243,5,243,37600,5,3.0,2,0.0,283.0
50244,5,244,37800,5,5.0,2,0.0,283.0
50245,5,245,38000,5,10.0,2,4.0,287.0
50246,5,246,38200,5,5.0,2,0.0,287.0
50247,5,247,38400,5,5.0,2,2.0,289.0
50248,5,248,38600,5,8.0,2,0.0,289.0
50249,5,249,38800,5,8.0,2,0.0,289.0
50250,5,250,39000,5,10.0,2,3.0,292.0
50251,5,251,39200,5,5.0,2,0.0,292.0
50252,5,252,39400,5,5.0,2,2.0,294.0
50253,5,253,39600,5,8.0,2,0.0,294.0
50254,5,254,39800,5,8.0,2,0.0,294.0
50255,5,255,40000,5,10.0,2,4.0,298.0
50256,5,256,41200,5,2.0,2,0.0,298.0
50257,5,257,41400,5,3.0,2,2.0,300.0
50258,5,258,41600,5,3.0,2,0.0,300.0
50259,5,259,41800,5,5.0,2,0.0,300.0
50260,5,260,42000,5,10.0,2,3.0,303.0
50261,5,261,42200,5,5.0,2,0.0,303.0
50262,5,262,42400,5,5.0,2,2.0,305.0
50263,5,263,42600,5,8.0,2,0.0,305.0
50264,5,264,42800,5,8.0,2,0.0,305.0
50265,5,265,43000,5,10.0,2,4.0,309.0
50266,5,266,43200,5,5.0,2,0.0,309.0
50267,5,267,43400,5,5.0,2,2.0,311.0
50268,5,268,43600,5,8.0,2,0.0,311.0
50269,5,269,43800,5,8.0,2,0.0,311.0
50270,5,270,44000,5,10.0,2,3.0,314.0
50271,5,271,44200,5,2.0,2,0.0,314.0
50272,5,272,44400,5,3.0,2,2.0,316.0
50273,5,273,44600,5,3.0,2,0.0,316.0
50274,5,274,44800,5,5.0,2,0.0,316.0
50275,5,275,45000,5,10.0,2,4.0,320.0
60001,6,1,1,406,1.0,1,20.0,20.0
60002,6,2,25,6,1.0,1,1.0,21.0
60003,6,3,50,406,2.0,1,0.0,21.0
60004,6,4,75,6,2.0,1,0.0,21.0
60005,6,5,100,406,4.0,1,2.0,23.0
60006,6,6,150,406,4.0,1,0.0,23.0
60007,6,7,200,406,2.0,1,1.0,24.0
60008,6,8,300,406,2.0,1,0.0,24.0
60009,6,9,400,406,2.0,1,0.0,24.0
60010,6,10,500,406,3.0,1,3.0,27.0
60011,6,11,600,6,2.0,1,0.0,27.0
60012,6,12,700,6,2.0,1,1.0,28.0
60013,6,13,800,6,2.0,1,0.0,28.0
60014,6,14,900,6,2.0,1,0.0,28.0
60015,6,15,1000,6,3.0,1,5.0,33.0
60016,6,16,1100,6,2.0,1,0.0,33.0
60017,6,17,1200,6,2.0,1,1.0,34.0
60018,6,18,1300,6,2.0,1,0.0,34.0
60019,6,19,1400,6,2.0,1,0.0,34.0
60020,6,20,1500,6,3.0,1,2.0,36.0
60021,6,21,1600,6,2.0,1,0.0,36.0
60022,6,22,1700,6,2.0,1,1.0,37.0
60023,6,23,1800,6,2.0,1,0.0,37.0
60024,6,24,1900,6,2.0,1,0.0,37.0
60025,6,25,2000,6,3.0,1,5.0,42.0
60026,6,26,2100,6,2.0,1,0.0,42.0
60027,6,27,2200,6,2.0,1,1.0,43.0
60028,6,28,2300,6,2.0,1,0.0,43.0
60029,6,29,2400,6,2.0,1,0.0,43.0
60030,6,30,2500,6,9.0,1,2.0,45.0
60031,6,31,2600,6,2.0,1,0.0,45.0
60032,6,32,2700,6,2.0,1,1.0,46.0
60033,6,33,2800,6,2.0,1,0.0,46.0
60034,6,34,2900,6,2.0,1,0.0,46.0
60035,6,35,3000,6,15.0,1,5.0,51.0
60036,6,36,3100,6,1.5,1,0.0,51.0
60037,6,37,3200,6,2.0,1,1.0,52.0
60038,6,38,3300,6,1.5,1,0.0,52.0
60039,6,39,3400,6,2.0,1,0.0,52.0
60040,6,40,3500,6,3.0,1,2.0,54.0
60041,6,41,3600,6,1.5,1,0.0,54.0
60042,6,42,3700,6,1.5,1,1.0,55.0
60043,6,43,3800,6,1.5,1,0.0,55.0
60044,6,44,3900,6,1.5,1,0.0,55.0
60045,6,45,4000,6,3.0,1,5.0,60.0
60046,6,46,4100,6,1.5,1,0.0,60.0
60047,6,47,4200,6,1.5,1,1.0,61.0
60048,6,48,4300,6,1.5,1,0.0,61.0
60049,6,49,4400,6,1.5,1,0.0,61.0
60050,6,50,4500,6,3.0,1,2.0,63.0
60051,6,51,4600,6,1.5,1,0.0,63.0
60052,6,52,4700,6,1.5,1,1.0,64.0
60053,6,53,4800,6,1.5,1,0.0,64.0
60054,6,54,4900,6,1.5,1,0.0,64.0
60055,6,55,5000,6,3.0,1,5.0,69.0
60056,6,56,5100,6,1.5,1,0.0,69.0
60057,6,57,5200,6,2.0,1,1.0,70.0
60058,6,58,5300,6,1.5,1,0.0,70.0
60059,6,59,5400,6,2.0,1,0.0,70.0
60060,6,60,5500,6,3.0,1,2.0,72.0
60061,6,61,5600,6,1.5,1,0.0,72.0
60062,6,62,5700,6,1.5,1,1.0,73.0
60063,6,63,5800,6,2.0,1,0.0,73.0
60064,6,64,5900,6,1.5,1,0.0,73.0
60065,6,65,6000,6,3.0,1,5.0,78.0
60066,6,66,6100,6,1.5,1,0.0,78.0
60067,6,67,6200,6,1.5,1,1.0,79.0
60068,6,68,6300,6,1.5,1,0.0,79.0
60069,6,69,6400,6,1.5,1,0.0,79.0
60070,6,70,6500,6,3.0,1,2.0,81.0
60071,6,71,6600,6,2.0,1,0.0,81.0
60072,6,72,6700,6,1.5,1,1.0,82.0
60073,6,73,6800,6,2.0,1,0.0,82.0
60074,6,74,6900,6,1.5,1,0.0,82.0
60075,6,75,7000,6,3.0,1,5.0,87.0
60076,6,76,7100,6,2.0,1,0.0,87.0
60077,6,77,7200,6,2.0,1,1.0,88.0
60078,6,78,7300,6,2.0,1,0.0,88.0
60079,6,79,7400,6,2.0,1,0.0,88.0
60080,6,80,7500,6,5.0,1,2.0,90.0
60081,6,81,7600,6,1.5,1,0.0,90.0
60082,6,82,7700,6,1.5,1,1.0,91.0
60083,6,83,7800,6,2.0,1,0.0,91.0
60084,6,84,7900,6,1.5,1,0.0,91.0
60085,6,85,8000,6,3.0,1,5.0,96.0
60086,6,86,8100,6,2.0,1,0.0,96.0
60087,6,87,8200,6,2.0,1,1.0,97.0
60088,6,88,8300,6,2.0,1,0.0,97.0
60089,6,89,8400,6,2.0,1,0.0,97.0
60090,6,90,8500,6,5.0,1,2.0,99.0
60091,6,91,8600,6,2.0,1,0.0,99.0
60092,6,92,8700,6,1.5,1,1.0,100.0
60093,6,93,8800,6,2.0,1,0.0,100.0
60094,6,94,8900,6,1.5,1,0.0,100.0
60095,6,95,9000,6,3.0,1,5.0,105.0
60096,6,96,9100,6,1.5,1,0.0,105.0
60097,6,97,9200,6,2.0,1,1.0,106.0
60098,6,98,9300,6,1.5,1,0.0,106.0
60099,6,99,9400,6,2.0,1,0.0,106.0
60100,6,100,9500,6,3.0,1,2.0,108.0
60101,6,101,9600,6,1.5,1,0.0,108.0
60102,6,102,9700,6,1.5,1,1.0,109.0
60103,6,103,9800,6,2.0,1,0.0,109.0
60104,6,104,9900,6,1.5,1,0.0,109.0
60105,6,105,10000,6,3.0,1,6.0,115.0
60106,6,106,10200,6,2.0,1,0.0,115.0
60107,6,107,10400,6,2.0,1,1.0,116.0
60108,6,108,10600,6,2.0,1,0.0,116.0
60109,6,109,10800,6,2.0,1,0.0,116.0
60110,6,110,11000,6,5.0,1,2.0,118.0
60111,6,111,11200,6,3.0,1,0.0,118.0
60112,6,112,11400,6,2.0,1,1.0,119.0
60113,6,113,11600,6,3.0,1,0.0,119.0
60114,6,114,11800,6,2.0,1,0.0,119.0
60115,6,115,12000,6,5.0,1,5.0,124.0
60116,6,116,12200,6,2.0,1,0.0,124.0
60117,6,117,12400,6,2.0,1,1.0,125.0
60118,6,118,12600,6,2.0,1,0.0,125.0
60119,6,119,12800,6,2.0,1,0.0,125.0
60120,6,120,13000,6,5.0,1,2.0,127.0
60121,6,121,13200,6,3.0,1,0.0,127.0
60122,6,122,13400,6,2.0,1,1.0,128.0
60123,6,123,13600,6,3.0,1,0.0,128.0
60124,6,124,13800,6,2.0,1,0.0,128.0
60125,6,125,14000,6,5.0,1,5.0,133.0
60126,6,126,14200,6,2.0,1,0.0,133.0
60127,6,127,14400,6,2.0,1,1.0,134.0
60128,6,128,14600,6,2.0,1,0.0,134.0
60129,6,129,14800,6,2.0,1,0.0,134.0
60130,6,130,15000,6,5.0,1,2.0,136.0
60131,6,131,15200,6,3.0,1,0.0,136.0
60132,6,132,15400,6,2.0,1,1.0,137.0
60133,6,133,15600,6,3.0,1,0.0,137.0
60134,6,134,15800,6,2.0,1,0.0,137.0
60135,6,135,16000,6,5.0,1,5.0,142.0
60136,6,136,16200,6,2.0,1,0.0,142.0
60137,6,137,16400,6,2.0,1,1.0,143.0
60138,6,138,16600,6,2.0,1,0.0,143.0
60139,6,139,16800,6,2.0,1,0.0,143.0
60140,6,140,17000,6,6.0,1,2.0,145.0
60141,6,141,17200,6,2.0,1,0.0,145.0
60142,6,142,17400,6,2.0,1,1.0,146.0
60143,6,143,17600,6,2.0,1,0.0,146.0
60144,6,144,17800,6,2.0,1,0.0,146.0
60145,6,145,18000,6,8.0,1,5.0,151.0
60146,6,146,18200,6,2.0,1,0.0,151.0
60147,6,147,18400,6,2.0,1,1.0,152.0
60148,6,148,18600,6,2.0,1,0.0,152.0
60149,6,149,18800,6,2.0,1,0.0,152.0
60150,6,150,19000,6,8.0,1,2.0,154.0
60151,6,151,19200,6,2.0,1,0.0,154.0
60152,6,152,19400,6,2.0,1,1.0,155.0
60153,6,153,19600,6,2.0,1,0.0,155.0
60154,6,154,19800,6,2.0,1,0.0,155.0
60155,6,155,20000,6,5.0,1,6.0,161.0
60156,6,156,20200,6,2.0,1,0.0,161.0
60157,6,157,20400,6,2.0,1,1.0,162.0
60158,6,158,20600,6,2.0,1,0.0,162.0
60159,6,159,20800,6,2.0,1,0.0,162.0
60160,6,160,21000,6,6.0,1,2.0,164.0
60161,6,161,21200,6,2.0,1,0.0,164.0
60162,6,162,21400,6,2.0,1,1.0,165.0
60163,6,163,21600,6,2.0,1,0.0,165.0
60164,6,164,21800,6,2.0,1,0.0,165.0
60165,6,165,22000,6,7.0,1,5.0,170.0
60166,6,166,22200,6,2.0,1,0.0,170.0
60167,6,167,22400,6,2.0,1,1.0,171.0
60168,6,168,22600,6,2.0,1,0.0,171.0
60169,6,169,22800,6,2.0,1,0.0,171.0
60170,6,170,23000,6,8.0,1,2.0,173.0
60171,6,171,23200,6,2.0,1,0.0,173.0
60172,6,172,23400,6,2.0,1,1.0,174.0
60173,6,173,23600,6,2.0,1,0.0,174.0
60174,6,174,23800,6,2.0,1,0.0,174.0
60175,6,175,24000,6,8.0,1,5.0,179.0
60176,6,176,24200,6,2.0,1,0.0,179.0
60177,6,177,24400,6,2.0,1,1.0,180.0
60178,6,178,24600,6,2.0,1,0.0,180.0
60179,6,179,24800,6,2.0,1,0.0,180.0
60180,6,180,25000,6,8.0,1,2.0,182.0
60181,6,181,25200,6,2.0,1,0.0,182.0
60182,6,182,25400,6,2.0,1,1.0,183.0
60183,6,183,25600,6,3.0,1,0.0,183.0
60184,6,184,25800,6,2.0,1,0.0,183.0
60185,6,185,26000,6,8.0,1,5.0,188.0
60186,6,186,26200,6,2.0,1,0.0,188.0
60187,6,187,26400,6,2.0,1,1.0,189.0
60188,6,188,26600,6,5.0,1,0.0,189.0
60189,6,189,26800,6,2.0,1,0.0,189.0
60190,6,190,27000,6,8.0,1,2.0,191.0
60191,6,191,27200,6,2.0,1,0.0,191.0
60192,6,192,27400,6,2.0,1,1.0,192.0
60193,6,193,27600,6,6.0,1,0.0,192.0
60194,6,194,27800,6,2.0,1,0.0,192.0
60195,6,195,28000,6,8.0,1,5.0,197.0
60196,6,196,28200,6,2.0,1,0.0,197.0
60197,6,197,28400,6,2.0,1,1.0,198.0
60198,6,198,28600,6,5.0,1,0.0,198.0
60199,6,199,28800,6,2.0,1,0.0,198.0
60200,6,200,29000,6,8.0,1,2.0,200.0
60201,6,201,29200,6,2.0,1,0.0,200.0
60202,6,202,29400,6,2.0,1,1.0,201.0
60203,6,203,29600,6,6.0,1,0.0,201.0
60204,6,204,29800,6,2.0,1,0.0,201.0
60205,6,205,30000,6,8.0,1,6.0,207.0
60206,6,206,30200,6,2.0,1,0.0,207.0
60207,6,207,30400,6,2.0,1,1.0,208.0
60208,6,208,30600,6,3.0,1,0.0,208.0
60209,6,209,30800,6,2.0,1,0.0,208.0
60210,6,210,31000,6,8.0,1,2.0,210.0
60211,6,211,31200,6,2.0,1,0.0,210.0
60212,6,212,31400,6,2.0,1,1.0,211.0
60213,6,213,31600,6,5.0,1,0.0,211.0
60214,6,214,31800,6,2.0,1,0.0,211.0
60215,6,215,32000,6,8.0,1,5.0,216.0
60216,6,216,32200,6,2.0,1,0.0,216.0
60217,6,217,32400,6,2.0,1,1.0,217.0
60218,6,218,32600,6,6.0,1,0.0,217.0
60219,6,219,32800,6,2.0,1,0.0,217.0
60220,6,220,33000,6,8.0,1,2.0,219.0
60221,6,221,33200,6,2.0,1,0.0,219.0
60222,6,222,33400,6,2.0,1,1.0,220.0
60223,6,223,33600,6,5.0,1,0.0,220.0
60224,6,224,33800,6,2.0,1,0.0,220.0
60225,6,225,34000,6,8.0,1,5.0,225.0
60226,6,226,34200,6,2.0,1,0.0,225.0
60227,6,227,34400,6,2.0,1,1.0,226.0
60228,6,228,34600,6,6.0,1,0.0,226.0
60229,6,229,34800,6,2.0,1,0.0,226.0
60230,6,230,35000,6,8.0,1,2.0,228.0
60231,6,231,35200,6,2.0,1,0.0,228.0
60232,6,232,35400,6,2.0,1,1.0,229.0
60233,6,233,35600,6,5.0,1,0.0,229.0
60234,6,234,35800,6,2.0,1,0.0,229.0
60235,6,235,36000,6,8.0,1,5.0,234.0
60236,6,236,36200,6,2.0,1,0.0,234.0
60237,6,237,36400,6,2.0,1,1.0,235.0
60238,6,238,36600,6,6.0,1,0.0,235.0
60239,6,239,36800,6,2.0,1,0.0,235.0
60240,6,240,37000,6,8.0,1,2.0,237.0
60241,6,241,37200,6,2.0,1,0.0,237.0
60242,6,242,37400,6,2.0,1,1.0,238.0
60243,6,243,37600,6,5.0,1,0.0,238.0
60244,6,244,37800,6,2.0,1,0.0,238.0
60245,6,245,38000,6,8.0,1,5.0,243.0
60246,6,246,38200,6,2.0,1,0.0,243.0
60247,6,247,38400,6,2.0,1,1.0,244.0
60248,6,248,38600,6,6.0,1,0.0,244.0
60249,6,249,38800,6,2.0,1,0.0,244.0
60250,6,250,39000,6,8.0,1,2.0,246.0
60251,6,251,39200,6,2.0,1,0.0,246.0
60252,6,252,39400,6,2.0,1,1.0,247.0
60253,6,253,39600,6,5.0,1,0.0,247.0
60254,6,254,39800,6,2.0,1,0.0,247.0
60255,6,255,40000,6,8.0,1,6.0,253.0
60256,6,256,40200,6,5.0,1,0.0,253.0
60257,6,257,40400,6,5.0,1,1.0,254.0
60258,6,258,40600,6,8.0,1,0.0,254.0
60259,6,259,40800,6,8.0,1,0.0,254.0
60260,6,260,41000,6,10.0,1,2.0,256.0
60261,6,261,41200,6,5.0,1,0.0,256.0
60262,6,262,41400,6,5.0,1,1.0,257.0
60263,6,263,41600,6,8.0,1,0.0,257.0
60264,6,264,41800,6,8.0,1,0.0,257.0
60265,6,265,42000,6,10.0,1,5.0,262.0
60266,6,266,42200,6,5.0,1,0.0,262.0
60267,6,267,42400,6,5.0,1,1.0,263.0
60268,6,268,42600,6,8.0,1,0.0,263.0
60269,6,269,42800,6,8.0,1,0.0,263.0
60270,6,270,43000,6,10.0,1,2.0,265.0
60271,6,271,43200,6,5.0,1,0.0,265.0
60272,6,272,43400,6,5.0,1,1.0,266.0
60273,6,273,43600,6,8.0,1,0.0,266.0
60274,6,274,43800,6,8.0,1,0.0,266.0
60275,6,275,44000,6,10.0,1,5.0,271.0
60276,6,276,44200,6,5.0,1,0.0,271.0
60277,6,277,44400,6,5.0,1,1.0,272.0
60278,6,278,44600,6,8.0,1,0.0,272.0
60279,6,279,44800,6,8.0,1,0.0,272.0
60280,6,280,45000,6,10.0,1,2.0,274.0
60281,6,281,45200,6,5.0,1,0.0,274.0
60282,6,282,45400,6,5.0,1,1.0,275.0
60283,6,283,45600,6,8.0,1,0.0,275.0
60284,6,284,45800,6,8.0,1,0.0,275.0
60285,6,285,46000,6,10.0,1,5.0,280.0
60286,6,286,46200,6,5.0,1,0.0,280.0
60287,6,287,46400,6,5.0,1,1.0,281.0
60288,6,288,46600,6,8.0,1,0.0,281.0
60289,6,289,46800,6,8.0,1,0.0,281.0
60290,6,290,47000,6,10.0,1,2.0,283.0
60291,6,291,47200,6,5.0,1,0.0,283.0
60292,6,292,47400,6,5.0,1,1.0,284.0
60293,6,293,47600,6,8.0,1,0.0,284.0
60294,6,294,47800,6,8.0,1,0.0,284.0
60295,6,295,48000,6,10.0,1,5.0,289.0
60296,6,296,48200,6,5.0,1,0.0,289.0
60297,6,297,48400,6,5.0,1,1.0,290.0
60298,6,298,48600,6,8.0,1,0.0,290.0
60299,6,299,48800,6,8.0,1,0.0,290.0
60300,6,300,49000,6,10.0,1,2.0,292.0
60301,6,301,49200,6,5.0,1,0.0,292.0
60302,6,302,49400,6,5.0,1,1.0,293.0
60303,6,303,49600,6,8.0,1,0.0,293.0
60304,6,304,49800,6,8.0,1,0.0,293.0
60305,6,305,50000,6,10.0,1,6.0,299.0
60306,6,306,50200,6,5.0,1,0.0,299.0
60307,6,307,50400,6,5.0,1,1.0,300.0
60308,6,308,50600,6,8.0,1,0.0,300.0
60309,6,309,50800,6,8.0,1,0.0,300.0
60310,6,310,51000,6,10.0,1,2.0,302.0
60311,6,311,51200,6,5.0,1,0.0,302.0
60312,6,312,51400,6,5.0,1,1.0,303.0
60313,6,313,51600,6,8.0,1,0.0,303.0
60314,6,314,51800,6,8.0,1,0.0,303.0
60315,6,315,52000,6,10.0,1,5.0,308.0
60316,6,316,52200,6,5.0,1,0.0,308.0
60317,6,317,52400,6,5.0,1,1.0,309.0
60318,6,318,52600,6,8.0,1,0.0,309.0
60319,6,319,52800,6,8.0,1,0.0,309.0
60320,6,320,53000,6,10.0,1,2.0,311.0
60321,6,321,53200,6,5.0,1,0.0,311.0
60322,6,322,53400,6,5.0,1,1.0,312.0
60323,6,323,53600,6,8.0,1,0.0,312.0
60324,6,324,53800,6,8.0,1,0.0,312.0
60325,6,325,54000,6,10.0,1,5.0,317.0
60326,6,326,54200,6,5.0,1,0.0,317.0
60327,6,327,54400,6,5.0,1,1.0,318.0
60328,6,328,54600,6,8.0,1,0.0,318.0
60329,6,329,54800,6,8.0,1,0.0,318.0
60330,6,330,55000,6,10.0,1,2.0,320.0
70001,7,1,1,407,1.0,5,20.0,20.0
70002,7,2,25,7,1.0,5,1.0,21.0
70003,7,3,50,407,2.0,5,0.0,21.0
70004,7,4,75,7,2.0,5,0.0,21.0
70005,7,5,100,407,4.0,5,2.0,23.0
70006,7,6,150,407,4.0,5,0.0,23.0
70007,7,7,200,407,2.0,5,1.0,24.0
70008,7,8,300,407,2.0,5,0.0,24.0
70009,7,9,400,407,2.0,5,0.0,24.0
70010,7,10,500,407,3.0,5,3.0,27.0
70011,7,11,600,407,2.0,5,0.0,27.0
70012,7,12,700,407,2.0,5,1.0,28.0
70013,7,13,800,7,2.0,5,0.0,28.0
70014,7,14,900,7,2.0,5,0.0,28.0
70015,7,15,1000,7,3.0,5,5.0,33.0
70016,7,16,1100,7,2.0,5,0.0,33.0
70017,7,17,1200,7,2.0,5,1.0,34.0
70018,7,18,1300,7,2.0,5,0.0,34.0
70019,7,19,1400,7,2.0,5,0.0,34.0
70020,7,20,1500,7,3.0,5,2.0,36.0
70021,7,21,1600,7,2.0,5,0.0,36.0
70022,7,22,1700,7,2.0,5,1.0,37.0
70023,7,23,1800,7,2.0,5,0.0,37.0
70024,7,24,1900,7,2.0,5,0.0,37.0
70025,7,25,2000,7,3.0,5,5.0,42.0
70026,7,26,2100,7,2.0,5,0.0,42.0
70027,7,27,2200,7,2.0,5,1.0,43.0
70028,7,28,2300,7,2.0,5,0.0,43.0
70029,7,29,2400,7,2.0,5,0.0,43.0
70030,7,30,2500,7,3.0,5,2.0,45.0
70031,7,31,2600,7,2.0,5,0.0,45.0
70032,7,32,2700,7,2.0,5,1.0,46.0
70033,7,33,2800,7,2.0,5,0.0,46.0
70034,7,34,2900,7,2.0,5,0.0,46.0
70035,7,35,3000,7,9.0,5,5.0,51.0
70036,7,36,3100,7,1.5,5,0.0,51.0
70037,7,37,3200,7,2.0,5,1.0,52.0
70038,7,38,3300,7,1.5,5,0.0,52.0
70039,7,39,3400,7,2.0,5,0.0,52.0
70040,7,40,3500,7,3.0,5,2.0,54.0
70041,7,41,3600,7,1.5,5,0.0,54.0
70042,7,42,3700,7,1.5,5,1.0,55.0
70043,7,43,3800,7,1.5,5,0.0,55.0
70044,7,44,3900,7,1.5,5,0.0,55.0
70045,7,45,4000,7,3.0,5,5.0,60.0
70046,7,46,4100,7,1.5,5,0.0,60.0
70047,7,47,4200,7,2.0,5,1.0,61.0
70048,7,48,4300,7,1.5,5,0.0,61.0
70049,7,49,4400,7,2.0,5,0.0,61.0
70050,7,50,4500,7,3.0,5,2.0,63.0
70051,7,51,4600,7,1.5,5,0.0,63.0
70052,7,52,4700,7,1.5,5,1.0,64.0
70053,7,53,4800,7,1.5,5,0.0,64.0
70054,7,54,4900,7,1.5,5,0.0,64.0
70055,7,55,5000,7,4.0,5,5.0,69.0
70056,7,56,5100,7,1.5,5,0.0,69.0
70057,7,57,5200,7,2.0,5,1.0,70.0
70058,7,58,5300,7,1.5,5,0.0,70.0
70059,7,59,5400,7,2.0,5,0.0,70.0
70060,7,60,5500,7,3.0,5,2.0,72.0
70061,7,61,5600,7,1.5,5,0.0,72.0
70062,7,62,5700,7,1.5,5,1.0,73.0
70063,7,63,5800,7,2.0,5,0.0,73.0
70064,7,64,5900,7,1.5,5,0.0,73.0
70065,7,65,6000,7,3.0,5,5.0,78.0
70066,7,66,6100,7,1.5,5,0.0,78.0
70067,7,67,6200,7,2.0,5,1.0,79.0
70068,7,68,6300,7,1.5,5,0.0,79.0
70069,7,69,6400,7,2.0,5,0.0,79.0
70070,7,70,6500,7,3.0,5,2.0,81.0
70071,7,71,6600,7,1.5,5,0.0,81.0
70072,7,72,6700,7,1.5,5,1.0,82.0
70073,7,73,6800,7,2.0,5,0.0,82.0
70074,7,74,6900,7,1.5,5,0.0,82.0
70075,7,75,7000,7,4.0,5,5.0,87.0
70076,7,76,7100,7,2.0,5,0.0,87.0
70077,7,77,7200,7,2.0,5,1.0,88.0
70078,7,78,7300,7,2.0,5,0.0,88.0
70079,7,79,7400,7,2.0,5,0.0,88.0
70080,7,80,7500,7,5.0,5,2.0,90.0
70081,7,81,7600,7,1.5,5,0.0,90.0
70082,7,82,7700,7,1.5,5,1.0,91.0
70083,7,83,7800,7,1.5,5,0.0,91.0
70084,7,84,7900,7,1.5,5,0.0,91.0
70085,7,85,8000,7,3.0,5,5.0,96.0
70086,7,86,8100,7,2.0,5,0.0,96.0
70087,7,87,8200,7,2.0,5,1.0,97.0
70088,7,88,8300,7,2.0,5,0.0,97.0
70089,7,89,8400,7,2.0,5,0.0,97.0
70090,7,90,8500,7,5.0,5,2.0,99.0
70091,7,91,8600,7,2.0,5,0.0,99.0
70092,7,92,8700,7,2.0,5,1.0,100.0
70093,7,93,8800,7,2.0,5,0.0,100.0
70094,7,94,8900,7,2.0,5,0.0,100.0
70095,7,95,9000,7,3.0,5,5.0,105.0
70096,7,96,9100,7,2.0,5,0.0,105.0
70097,7,97,9200,7,2.0,5,1.0,106.0
70098,7,98,9300,7,2.0,5,0.0,106.0
70099,7,99,9400,7,2.0,5,0.0,106.0
70100,7,100,9500,7,3.0,5,2.0,108.0
70101,7,101,9600,7,1.5,5,0.0,108.0
70102,7,102,9700,7,1.5,5,1.0,109.0
70103,7,103,9800,7,1.5,5,0.0,109.0
70104,7,104,9900,7,1.5,5,0.0,109.0
70105,7,105,10000,7,3.0,5,6.0,115.0
70106,7,106,10200,7,2.0,5,0.0,115.0
70107,7,107,10400,7,2.0,5,1.0,116.0
70108,7,108,10600,7,2.0,5,0.0,116.0
70109,7,109,10800,7,2.0,5,0.0,116.0
70110,7,110,11000,7,5.0,5,2.0,118.0
70111,7,111,11200,7,3.0,5,0.0,118.0
70112,7,112,11400,7,2.0,5,1.0,119.0
70113,7,113,11600,7,2.0,5,0.0,119.0
70114,7,114,11800,7,2.0,5,0.0,119.0
70115,7,115,12000,7,5.0,5,5.0,124.0
70116,7,116,12200,7,2.0,5,0.0,124.0
