Id,Name,Icon,Chapter,Tactics,TacticsLevels,Star3,Buff,FirstReward,Reward,Lv,NextId
5006307,第7关,900107,20163,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,76,5006308
5006308,第8关,900108,20163,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,76,5006309
5006309,第9关,900109,20163,"[101,201]","[1,1]","[1001,1002]",1:2:10:4|1:2:15:8|1:2:20:12,2:100109:10,2:100109:30|1:2:200,76,5006310
5006310,第10关,900110,20163,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,76,5006401
5006401,第1关,900111,20164,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,77,5006402
5006402,第2关,900112,20164,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,77,5006403
5006403,第3关,900113,20164,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,77,5006404
5006404,第4关,900114,20164,"[101,201]","[1,1]","[1001,1002]",2:9:10:4|2:9:15:8|2:9:20:12,2:100109:10,2:100109:30|1:2:200,77,5006405
5006405,第5关,900115,20164,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,77,5006406
5006406,第6关,900116,20164,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,77,5006407
5006407,第7关,900117,20164,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,77,5006408
5006408,第8关,900118,20164,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,77,5006409
5006409,第9关,900119,20164,"[101,201]","[1,1]","[1001,1002]",3:4:10:4|3:4:15:8|3:4:20:12,2:100109:10,2:100109:30|1:2:200,77,5006410
5006410,第10关,900120,20164,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,77,5006501
5006501,第1关,900101,20165,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,78,5006502
5006502,第2关,900102,20165,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,78,5006503
5006503,第3关,900103,20165,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,78,5006504
5006504,第4关,900104,20165,"[101,201]","[1,1]","[1001,1002]",4:3:10:4|4:3:15:8|4:3:20:12,2:100109:10,2:100109:30|1:2:200,78,5006505
5006505,第5关,900105,20165,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,78,5006506
5006506,第6关,900106,20165,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,78,5006507
5006507,第7关,900107,20165,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,78,5006508
5006508,第8关,900108,20165,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,78,5006509
5006509,第9关,900109,20165,"[101,201]","[1,1]","[1001,1002]",5:5:10:4|5:5:15:8|5:5:20:12,2:100109:10,2:100109:30|1:2:200,78,5006510
5006510,第10关,900110,20165,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,78,5006601
5006601,第1关,900111,20166,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,79,5006602
5006602,第2关,900112,20166,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,79,5006603
5006603,第3关,900113,20166,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,79,5006604
5006604,第4关,900114,20166,"[101,201]","[1,1]","[1001,1002]",1:8:10:4|1:8:15:8|1:8:20:12,2:100109:10,2:100109:30|1:2:200,79,5006605
5006605,第5关,900115,20166,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,79,5006606
5006606,第6关,900116,20166,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,79,5006607
5006607,第7关,900117,20166,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,79,5006608
5006608,第8关,900118,20166,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,79,5006609
5006609,第9关,900119,20166,"[101,201]","[1,1]","[1001,1002]",2:8:10:4|2:8:15:8|2:8:20:12,2:100109:10,2:100109:30|1:2:200,79,5006610
5006610,第10关,900120,20166,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,79,5006701
5006701,第1关,900101,20167,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,80,5006702
5006702,第2关,900102,20167,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,80,5006703
5006703,第3关,900103,20167,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,80,5006704
5006704,第4关,900104,20167,"[101,201]","[1,1]","[1001,1002]",3:3:10:4|3:3:15:8|3:3:20:12,2:100109:10,2:100109:30|1:2:200,80,5006705
5006705,第5关,900105,20167,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,80,5006706
5006706,第6关,900106,20167,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,80,5006707
5006707,第7关,900107,20167,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,80,5006708
5006708,第8关,900108,20167,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,80,5006709
5006709,第9关,900109,20167,"[101,201]","[1,1]","[1001,1002]",4:5:10:4|4:5:15:8|4:5:20:12,2:100109:10,2:100109:30|1:2:200,80,5006710
5006710,第10关,900110,20167,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,80,5006801
5006801,第1关,900111,20168,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,81,5006802
5006802,第2关,900112,20168,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,81,5006803
5006803,第3关,900113,20168,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,81,5006804
5006804,第4关,900114,20168,"[101,201]","[1,1]","[1001,1002]",5:4:10:4|5:4:15:8|5:4:20:12,2:100109:10,2:100109:30|1:2:200,81,5006805
5006805,第5关,900115,20168,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,81,5006806
5006806,第6关,900116,20168,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,81,5006807
5006807,第7关,900117,20168,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,81,5006808
5006808,第8关,900118,20168,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,81,5006809
5006809,第9关,900119,20168,"[101,201]","[1,1]","[1001,1002]",1:7:10:4|1:7:15:8|1:7:20:12,2:100109:10,2:100109:30|1:2:200,81,5006810
5006810,第10关,900120,20168,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,81,5006901
5006901,第1关,900101,20169,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,82,5006902
5006902,第2关,900102,20169,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,82,5006903
5006903,第3关,900103,20169,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,82,5006904
5006904,第4关,900104,20169,"[101,201]","[1,1]","[1001,1002]",2:7:10:4|2:7:15:8|2:7:20:12,2:100109:10,2:100109:30|1:2:200,82,5006905
5006905,第5关,900105,20169,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,82,5006906
5006906,第6关,900106,20169,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,82,5006907
5006907,第7关,900107,20169,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,82,5006908
5006908,第8关,900108,20169,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,82,5006909
5006909,第9关,900109,20169,"[101,201]","[1,1]","[1001,1002]",3:7:10:4|3:7:15:8|3:7:20:12,2:100109:10,2:100109:30|1:2:200,82,5006910
5006910,第10关,900110,20169,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,82,5007001
5007001,第1关,900111,20170,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,83,5007002
5007002,第2关,900112,20170,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,83,5007003
5007003,第3关,900113,20170,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,83,5007004
5007004,第4关,900114,20170,"[101,201]","[1,1]","[1001,1002]",4:4:10:4|4:4:15:8|4:4:20:12,2:100109:10,2:100109:30|1:2:200,83,5007005
5007005,第5关,900115,20170,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,83,5007006
5007006,第6关,900116,20170,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,83,5007007
5007007,第7关,900117,20170,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,83,5007008
5007008,第8关,900118,20170,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,83,5007009
5007009,第9关,900119,20170,"[101,201]","[1,1]","[1001,1002]",5:3:10:4|5:3:15:8|5:3:20:12,2:100109:10,2:100109:30|1:2:200,83,5007010
5007010,第10关,900120,20170,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,83,5007101
5007101,第1关,900101,20171,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,84,5007102
5007102,第2关,900102,20171,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,84,5007103
5007103,第3关,900103,20171,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,84,5007104
5007104,第4关,900104,20171,"[101,201]","[1,1]","[1001,1002]",1:6:10:4|1:6:15:8|1:6:20:12,2:100109:10,2:100109:30|1:2:200,84,5007105
5007105,第5关,900105,20171,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,84,5007106
5007106,第6关,900106,20171,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,84,5007107
5007107,第7关,900107,20171,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,84,5007108
5007108,第8关,900108,20171,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,84,5007109
5007109,第9关,900109,20171,"[101,201]","[1,1]","[1001,1002]",2:10:10:4|2:10:15:8|2:10:20:12,2:100109:10,2:100109:30|1:2:200,84,5007110
5007110,第10关,900110,20171,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,84,5007201
5007201,第1关,900111,20172,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,85,5007202
5007202,第2关,900112,20172,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,85,5007203
5007203,第3关,900113,20172,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,85,5007204
5007204,第4关,900114,20172,"[101,201]","[1,1]","[1001,1002]",3:6:10:4|3:6:15:8|3:6:20:12,2:100109:10,2:100109:30|1:2:200,85,5007205
5007205,第5关,900115,20172,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,85,5007206
5007206,第6关,900116,20172,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,85,5007207
5007207,第7关,900117,20172,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,85,5007208
5007208,第8关,900118,20172,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,85,5007209
5007209,第9关,900119,20172,"[101,201]","[1,1]","[1001,1002]",4:7:10:4|4:7:15:8|4:7:20:12,2:100109:10,2:100109:30|1:2:200,85,5007210
5007210,第10关,900120,20172,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,85,5007301
5007301,第1关,900101,20173,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,86,5007302
5007302,第2关,900102,20173,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,86,5007303
5007303,第3关,900103,20173,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,86,5007304
5007304,第4关,900104,20173,"[101,201]","[1,1]","[1001,1002]",5:6:10:4|5:6:15:8|5:6:20:12,2:100109:10,2:100109:30|1:2:200,86,5007305
5007305,第5关,900105,20173,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,86,5007306
5007306,第6关,900106,20173,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,86,5007307
5007307,第7关,900107,20173,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,86,5007308
5007308,第8关,900108,20173,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,86,5007309
5007309,第9关,900109,20173,"[101,201]","[1,1]","[1001,1002]",1:9:10:4|1:9:15:8|1:9:20:12,2:100109:10,2:100109:30|1:2:200,86,5007310
5007310,第10关,900110,20173,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,86,5007401
5007401,第1关,900111,20174,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,87,5007402
5007402,第2关,900112,20174,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,87,5007403
5007403,第3关,900113,20174,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,87,5007404
5007404,第4关,900114,20174,"[101,201]","[1,1]","[1001,1002]",2:2:10:4|2:2:15:8|2:2:20:12,2:100109:10,2:100109:30|1:2:200,87,5007405
5007405,第5关,900115,20174,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,87,5007406
5007406,第6关,900116,20174,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,87,5007407
5007407,第7关,900117,20174,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,87,5007408
5007408,第8关,900118,20174,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,87,5007409
5007409,第9关,900119,20174,"[101,201]","[1,1]","[1001,1002]",3:2:10:4|3:2:15:8|3:2:20:12,2:100109:10,2:100109:30|1:2:200,87,5007410
5007410,第10关,900120,20174,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,87,5007501
5007501,第1关,900101,20175,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,88,5007502
5007502,第2关,900102,20175,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,88,5007503
5007503,第3关,900103,20175,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,88,5007504
5007504,第4关,900104,20175,"[101,201]","[1,1]","[1001,1002]",4:6:10:4|4:6:15:8|4:6:20:12,2:100109:10,2:100109:30|1:2:200,88,5007505
5007505,第5关,900105,20175,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,88,5007506
5007506,第6关,900106,20175,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,88,5007507
5007507,第7关,900107,20175,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,88,5007508
5007508,第8关,900108,20175,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,88,5007509
5007509,第9关,900109,20175,"[101,201]","[1,1]","[1001,1002]",5:10:10:4|5:10:15:8|5:10:20:12,2:100109:10,2:100109:30|1:2:200,88,5007510
5007510,第10关,900110,20175,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,88,5007601
5007601,第1关,900111,20176,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,89,5007602
5007602,第2关,900112,20176,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,89,5007603
5007603,第3关,900113,20176,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,89,5007604
5007604,第4关,900114,20176,"[101,201]","[1,1]","[1001,1002]",1:3:10:4|1:3:15:8|1:3:20:12,2:100109:10,2:100109:30|1:2:200,89,5007605
5007605,第5关,900115,20176,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,89,5007606
5007606,第6关,900116,20176,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,89,5007607
5007607,第7关,900117,20176,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,89,5007608
5007608,第8关,900118,20176,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,89,5007609
5007609,第9关,900119,20176,"[101,201]","[1,1]","[1001,1002]",2:1:10:4|2:1:15:8|2:1:20:12,2:100109:10,2:100109:30|1:2:200,89,5007610
5007610,第10关,900120,20176,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,89,5007701
5007701,第1关,900101,20177,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,90,5007702
5007702,第2关,900102,20177,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,90,5007703
5007703,第3关,900103,20177,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,90,5007704
5007704,第4关,900104,20177,"[101,201]","[1,1]","[1001,1002]",3:1:10:4|3:1:15:8|3:1:20:12,2:100109:10,2:100109:30|1:2:200,90,5007705
5007705,第5关,900105,20177,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,90,5007706
5007706,第6关,900106,20177,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,90,5007707
5007707,第7关,900107,20177,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,90,5007708
5007708,第8关,900108,20177,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,90,5007709
5007709,第9关,900109,20177,"[101,201]","[1,1]","[1001,1002]",4:2:10:4|4:2:15:8|4:2:20:12,2:100109:10,2:100109:30|1:2:200,90,5007710
5007710,第10关,900110,20177,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,90,5007801
5007801,第1关,900111,20178,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,91,5007802
5007802,第2关,900112,20178,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,91,5007803
5007803,第3关,900113,20178,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,91,5007804
5007804,第4关,900114,20178,"[101,201]","[1,1]","[1001,1002]",5:2:10:4|5:2:15:8|5:2:20:12,2:100109:10,2:100109:30|1:2:200,91,5007805
5007805,第5关,900115,20178,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,91,5007806
5007806,第6关,900116,20178,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,91,5007807
5007807,第7关,900117,20178,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,91,5007808
5007808,第8关,900118,20178,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,91,5007809
5007809,第9关,900119,20178,"[101,201]","[1,1]","[1001,1002]",1:4:10:4|1:4:15:8|1:4:20:12,2:100109:10,2:100109:30|1:2:200,91,5007810
5007810,第10关,900120,20178,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,91,5007901
5007901,第1关,900101,20179,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,92,5007902
5007902,第2关,900102,20179,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,92,5007903
5007903,第3关,900103,20179,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,92,5007904
5007904,第4关,900104,20179,"[101,201]","[1,1]","[1001,1002]",2:3:10:4|2:3:15:8|2:3:20:12,2:100109:10,2:100109:30|1:2:200,92,5007905
5007905,第5关,900105,20179,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,92,5007906
5007906,第6关,900106,20179,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,92,5007907
5007907,第7关,900107,20179,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,92,5007908
5007908,第8关,900108,20179,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,92,5007909
5007909,第9关,900109,20179,"[101,201]","[1,1]","[1001,1002]",3:8:10:4|3:8:15:8|3:8:20:12,2:100109:10,2:100109:30|1:2:200,92,5007910
5007910,第10关,900110,20179,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,92,5008001
5008001,第1关,900111,20180,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,93,5008002
5008002,第2关,900112,20180,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,93,5008003
5008003,第3关,900113,20180,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,93,5008004
5008004,第4关,900114,20180,"[101,201]","[1,1]","[1001,1002]",4:9:10:4|4:9:15:8|4:9:20:12,2:100109:10,2:100109:30|1:2:200,93,5008005
5008005,第5关,900115,20180,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,93,5008006
5008006,第6关,900116,20180,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,93,5008007
5008007,第7关,900117,20180,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,93,5008008
5008008,第8关,900118,20180,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,93,5008009
5008009,第9关,900119,20180,"[101,201]","[1,1]","[1001,1002]",5:7:10:4|5:7:15:8|5:7:20:12,2:100109:10,2:100109:30|1:2:200,93,5008010
5008010,第10关,900120,20180,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,93,5008101
5008101,第1关,900101,20181,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,94,5008102
5008102,第2关,900102,20181,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,94,5008103
5008103,第3关,900103,20181,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,94,5008104
5008104,第4关,900104,20181,"[101,201]","[1,1]","[1001,1002]",1:5:10:4|1:5:15:8|1:5:20:12,2:100109:10,2:100109:30|1:2:200,94,5008105
5008105,第5关,900105,20181,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,94,5008106
5008106,第6关,900106,20181,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,94,5008107
5008107,第7关,900107,20181,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,94,5008108
5008108,第8关,900108,20181,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,94,5008109
5008109,第9关,900109,20181,"[101,201]","[1,1]","[1001,1002]",2:4:10:4|2:4:15:8|2:4:20:12,2:100109:10,2:100109:30|1:2:200,94,5008110
5008110,第10关,900110,20181,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,94,5008201
5008201,第1关,900111,20182,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,95,5008202
5008202,第2关,900112,20182,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,95,5008203
5008203,第3关,900113,20182,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,95,5008204
5008204,第4关,900114,20182,"[101,201]","[1,1]","[1001,1002]",3:5:10:4|3:5:15:8|3:5:20:12,2:100109:10,2:100109:30|1:2:200,95,5008205
5008205,第5关,900115,20182,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,95,5008206
5008206,第6关,900116,20182,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,95,5008207
5008207,第7关,900117,20182,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,95,5008208
5008208,第8关,900118,20182,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,95,5008209
5008209,第9关,900119,20182,"[101,201]","[1,1]","[1001,1002]",4:8:10:4|4:8:15:8|4:8:20:12,2:100109:10,2:100109:30|1:2:200,95,5008210
5008210,第10关,900120,20182,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,95,5008301
5008301,第1关,900101,20183,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,96,5008302
5008302,第2关,900102,20183,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,96,5008303
5008303,第3关,900103,20183,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,96,5008304
5008304,第4关,900104,20183,"[101,201]","[1,1]","[1001,1002]",5:1:10:4|5:1:15:8|5:1:20:12,2:100109:10,2:100109:30|1:2:200,96,5008305
5008305,第5关,900105,20183,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,96,5008306
5008306,第6关,900106,20183,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,96,5008307
5008307,第7关,900107,20183,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,96,5008308
5008308,第8关,900108,20183,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,96,5008309
5008309,第9关,900109,20183,"[101,201]","[1,1]","[1001,1002]",1:1:10:4|1:1:15:8|1:1:20:12,2:100109:10,2:100109:30|1:2:200,96,5008310
5008310,第10关,900110,20183,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,96,5008401
5008401,第1关,900111,20184,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,97,5008402
5008402,第2关,900112,20184,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,97,5008403
5008403,第3关,900113,20184,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,97,5008404
5008404,第4关,900114,20184,"[101,201]","[1,1]","[1001,1002]",2:5:10:4|2:5:15:8|2:5:20:12,2:100109:10,2:100109:30|1:2:200,97,5008405
5008405,第5关,900115,20184,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,97,5008406
