Id,Name,Icon,Chapter,Tactics,TacticsLevels,Reward,Star3,OnBattle
4020503,[5星]赵岩昊第3关,900108,1040205,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,520]"
4020504,[5星]赵岩昊第4关,900109,1040205,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,520]"
4020505,[5星]赵岩昊第5关,900110,1040205,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,520]"
4020506,[5星]赵岩昊第6关,900111,1040205,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,520]"
4020507,[5星]赵岩昊第7关,900112,1040205,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,520]"
4020508,[5星]赵岩昊第8关,900113,1040205,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,520]"
4020509,[5星]赵岩昊第9关,900114,1040205,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,520]"
4020510,[5星]赵岩昊第10关,900115,1040205,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,520]"
4021001,[0星]林书豪第1关,900116,1040210,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021002,[0星]林书豪第2关,900117,1040210,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021003,[0星]林书豪第3关,900118,1040210,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021004,[0星]林书豪第4关,900119,1040210,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021005,[0星]林书豪第5关,900120,1040210,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021101,[1星]林书豪第1关,900101,1040211,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021102,[1星]林书豪第2关,900102,1040211,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021103,[1星]林书豪第3关,900103,1040211,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021104,[1星]林书豪第4关,900104,1040211,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021105,[1星]林书豪第5关,900105,1040211,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021106,[1星]林书豪第6关,900106,1040211,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021107,[1星]林书豪第7关,900107,1040211,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021108,[1星]林书豪第8关,900108,1040211,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021109,[1星]林书豪第9关,900109,1040211,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021110,[1星]林书豪第10关,900110,1040211,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021301,[3星]林书豪第1关,900111,1040213,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021302,[3星]林书豪第2关,900112,1040213,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021303,[3星]林书豪第3关,900113,1040213,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021304,[3星]林书豪第4关,900114,1040213,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021305,[3星]林书豪第5关,900115,1040213,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021306,[3星]林书豪第6关,900116,1040213,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021307,[3星]林书豪第7关,900117,1040213,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021308,[3星]林书豪第8关,900118,1040213,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021309,[3星]林书豪第9关,900119,1040213,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021310,[3星]林书豪第10关,900120,1040213,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021501,[5星]林书豪第1关,900101,1040215,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021502,[5星]林书豪第2关,900102,1040215,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021503,[5星]林书豪第3关,900103,1040215,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021504,[5星]林书豪第4关,900104,1040215,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021505,[5星]林书豪第5关,900105,1040215,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021506,[5星]林书豪第6关,900106,1040215,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021507,[5星]林书豪第7关,900107,1040215,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021508,[5星]林书豪第8关,900108,1040215,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021509,[5星]林书豪第9关,900109,1040215,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4021510,[5星]林书豪第10关,900110,1040215,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,521]"
4022001,[0星]范子铭第1关,900111,1040220,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022002,[0星]范子铭第2关,900112,1040220,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022003,[0星]范子铭第3关,900113,1040220,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022004,[0星]范子铭第4关,900114,1040220,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022005,[0星]范子铭第5关,900115,1040220,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022101,[1星]范子铭第1关,900116,1040221,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022102,[1星]范子铭第2关,900117,1040221,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022103,[1星]范子铭第3关,900118,1040221,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022104,[1星]范子铭第4关,900119,1040221,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022105,[1星]范子铭第5关,900120,1040221,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022106,[1星]范子铭第6关,900101,1040221,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022107,[1星]范子铭第7关,900102,1040221,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022108,[1星]范子铭第8关,900103,1040221,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022109,[1星]范子铭第9关,900104,1040221,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022110,[1星]范子铭第10关,900105,1040221,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022301,[3星]范子铭第1关,900106,1040223,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022302,[3星]范子铭第2关,900107,1040223,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022303,[3星]范子铭第3关,900108,1040223,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022304,[3星]范子铭第4关,900109,1040223,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022305,[3星]范子铭第5关,900110,1040223,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022306,[3星]范子铭第6关,900111,1040223,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022307,[3星]范子铭第7关,900112,1040223,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022308,[3星]范子铭第8关,900113,1040223,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022309,[3星]范子铭第9关,900114,1040223,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022310,[3星]范子铭第10关,900115,1040223,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022501,[5星]范子铭第1关,900116,1040225,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022502,[5星]范子铭第2关,900117,1040225,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022503,[5星]范子铭第3关,900118,1040225,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022504,[5星]范子铭第4关,900119,1040225,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022505,[5星]范子铭第5关,900120,1040225,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022506,[5星]范子铭第6关,900101,1040225,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022507,[5星]范子铭第7关,900102,1040225,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022508,[5星]范子铭第8关,900103,1040225,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022509,[5星]范子铭第9关,900104,1040225,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4022510,[5星]范子铭第10关,900105,1040225,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,522]"
4023001,[0星]姜伟泽第1关,900106,1040230,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023002,[0星]姜伟泽第2关,900107,1040230,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023003,[0星]姜伟泽第3关,900108,1040230,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023004,[0星]姜伟泽第4关,900109,1040230,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023005,[0星]姜伟泽第5关,900110,1040230,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023101,[1星]姜伟泽第1关,900111,1040231,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023102,[1星]姜伟泽第2关,900112,1040231,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023103,[1星]姜伟泽第3关,900113,1040231,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023104,[1星]姜伟泽第4关,900114,1040231,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023105,[1星]姜伟泽第5关,900115,1040231,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023106,[1星]姜伟泽第6关,900116,1040231,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023107,[1星]姜伟泽第7关,900117,1040231,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023108,[1星]姜伟泽第8关,900118,1040231,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023109,[1星]姜伟泽第9关,900119,1040231,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023110,[1星]姜伟泽第10关,900120,1040231,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023301,[3星]姜伟泽第1关,900101,1040233,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023302,[3星]姜伟泽第2关,900102,1040233,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023303,[3星]姜伟泽第3关,900103,1040233,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023304,[3星]姜伟泽第4关,900104,1040233,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023305,[3星]姜伟泽第5关,900105,1040233,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023306,[3星]姜伟泽第6关,900106,1040233,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023307,[3星]姜伟泽第7关,900107,1040233,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023308,[3星]姜伟泽第8关,900108,1040233,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023309,[3星]姜伟泽第9关,900109,1040233,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023310,[3星]姜伟泽第10关,900110,1040233,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023501,[5星]姜伟泽第1关,900111,1040235,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023502,[5星]姜伟泽第2关,900112,1040235,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023503,[5星]姜伟泽第3关,900113,1040235,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023504,[5星]姜伟泽第4关,900114,1040235,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023505,[5星]姜伟泽第5关,900115,1040235,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023506,[5星]姜伟泽第6关,900116,1040235,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023507,[5星]姜伟泽第7关,900117,1040235,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023508,[5星]姜伟泽第8关,900118,1040235,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023509,[5星]姜伟泽第9关,900119,1040235,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4023510,[5星]姜伟泽第10关,900120,1040235,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,523]"
4024001,[0星]西热力江第1关,900101,1040240,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024002,[0星]西热力江第2关,900102,1040240,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024003,[0星]西热力江第3关,900103,1040240,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024004,[0星]西热力江第4关,900104,1040240,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024005,[0星]西热力江第5关,900105,1040240,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024101,[1星]西热力江第1关,900106,1040241,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024102,[1星]西热力江第2关,900107,1040241,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024103,[1星]西热力江第3关,900108,1040241,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024104,[1星]西热力江第4关,900109,1040241,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024105,[1星]西热力江第5关,900110,1040241,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024106,[1星]西热力江第6关,900111,1040241,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024107,[1星]西热力江第7关,900112,1040241,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024108,[1星]西热力江第8关,900113,1040241,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024109,[1星]西热力江第9关,900114,1040241,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024110,[1星]西热力江第10关,900115,1040241,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024301,[3星]西热力江第1关,900116,1040243,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024302,[3星]西热力江第2关,900117,1040243,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024303,[3星]西热力江第3关,900118,1040243,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024304,[3星]西热力江第4关,900119,1040243,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024305,[3星]西热力江第5关,900120,1040243,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024306,[3星]西热力江第6关,900101,1040243,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024307,[3星]西热力江第7关,900102,1040243,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024308,[3星]西热力江第8关,900103,1040243,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024309,[3星]西热力江第9关,900104,1040243,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024310,[3星]西热力江第10关,900105,1040243,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024501,[5星]西热力江第1关,900106,1040245,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024502,[5星]西热力江第2关,900107,1040245,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024503,[5星]西热力江第3关,900108,1040245,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024504,[5星]西热力江第4关,900109,1040245,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024505,[5星]西热力江第5关,900110,1040245,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024506,[5星]西热力江第6关,900111,1040245,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024507,[5星]西热力江第7关,900112,1040245,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024508,[5星]西热力江第8关,900113,1040245,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024509,[5星]西热力江第9关,900114,1040245,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4024510,[5星]西热力江第10关,900115,1040245,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,524]"
4025001,[0星]高诗岩第1关,900116,1040250,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025002,[0星]高诗岩第2关,900117,1040250,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025003,[0星]高诗岩第3关,900118,1040250,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025004,[0星]高诗岩第4关,900119,1040250,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025005,[0星]高诗岩第5关,900120,1040250,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025101,[1星]高诗岩第1关,900101,1040251,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025102,[1星]高诗岩第2关,900102,1040251,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025103,[1星]高诗岩第3关,900103,1040251,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025104,[1星]高诗岩第4关,900104,1040251,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025105,[1星]高诗岩第5关,900105,1040251,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025106,[1星]高诗岩第6关,900106,1040251,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025107,[1星]高诗岩第7关,900107,1040251,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025108,[1星]高诗岩第8关,900108,1040251,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025109,[1星]高诗岩第9关,900109,1040251,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025110,[1星]高诗岩第10关,900110,1040251,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025301,[3星]高诗岩第1关,900111,1040253,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025302,[3星]高诗岩第2关,900112,1040253,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025303,[3星]高诗岩第3关,900113,1040253,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025304,[3星]高诗岩第4关,900114,1040253,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025305,[3星]高诗岩第5关,900115,1040253,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025306,[3星]高诗岩第6关,900116,1040253,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025307,[3星]高诗岩第7关,900117,1040253,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025308,[3星]高诗岩第8关,900118,1040253,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025309,[3星]高诗岩第9关,900119,1040253,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025310,[3星]高诗岩第10关,900120,1040253,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025501,[5星]高诗岩第1关,900101,1040255,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025502,[5星]高诗岩第2关,900102,1040255,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025503,[5星]高诗岩第3关,900103,1040255,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025504,[5星]高诗岩第4关,900104,1040255,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025505,[5星]高诗岩第5关,900105,1040255,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025506,[5星]高诗岩第6关,900106,1040255,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025507,[5星]高诗岩第7关,900107,1040255,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025508,[5星]高诗岩第8关,900108,1040255,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025509,[5星]高诗岩第9关,900109,1040255,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4025510,[5星]高诗岩第10关,900110,1040255,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,525]"
4026001,[0星]邹雨宸第1关,900111,1040260,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026002,[0星]邹雨宸第2关,900112,1040260,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026003,[0星]邹雨宸第3关,900113,1040260,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026004,[0星]邹雨宸第4关,900114,1040260,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026005,[0星]邹雨宸第5关,900115,1040260,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026101,[1星]邹雨宸第1关,900116,1040261,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026102,[1星]邹雨宸第2关,900117,1040261,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026103,[1星]邹雨宸第3关,900118,1040261,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026104,[1星]邹雨宸第4关,900119,1040261,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026105,[1星]邹雨宸第5关,900120,1040261,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026106,[1星]邹雨宸第6关,900101,1040261,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026107,[1星]邹雨宸第7关,900102,1040261,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026108,[1星]邹雨宸第8关,900103,1040261,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026109,[1星]邹雨宸第9关,900104,1040261,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026110,[1星]邹雨宸第10关,900105,1040261,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026301,[3星]邹雨宸第1关,900106,1040263,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026302,[3星]邹雨宸第2关,900107,1040263,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026303,[3星]邹雨宸第3关,900108,1040263,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026304,[3星]邹雨宸第4关,900109,1040263,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026305,[3星]邹雨宸第5关,900110,1040263,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026306,[3星]邹雨宸第6关,900111,1040263,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026307,[3星]邹雨宸第7关,900112,1040263,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026308,[3星]邹雨宸第8关,900113,1040263,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026309,[3星]邹雨宸第9关,900114,1040263,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026310,[3星]邹雨宸第10关,900115,1040263,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026501,[5星]邹雨宸第1关,900116,1040265,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026502,[5星]邹雨宸第2关,900117,1040265,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026503,[5星]邹雨宸第3关,900118,1040265,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026504,[5星]邹雨宸第4关,900119,1040265,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026505,[5星]邹雨宸第5关,900120,1040265,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026506,[5星]邹雨宸第6关,900101,1040265,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026507,[5星]邹雨宸第7关,900102,1040265,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026508,[5星]邹雨宸第8关,900103,1040265,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026509,[5星]邹雨宸第9关,900104,1040265,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4026510,[5星]邹雨宸第10关,900105,1040265,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,526]"
4027001,[0星]贺希宁第1关,900106,1040270,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027002,[0星]贺希宁第2关,900107,1040270,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027003,[0星]贺希宁第3关,900108,1040270,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027004,[0星]贺希宁第4关,900109,1040270,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027005,[0星]贺希宁第5关,900110,1040270,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027101,[1星]贺希宁第1关,900111,1040271,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027102,[1星]贺希宁第2关,900112,1040271,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027103,[1星]贺希宁第3关,900113,1040271,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027104,[1星]贺希宁第4关,900114,1040271,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027105,[1星]贺希宁第5关,900115,1040271,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027106,[1星]贺希宁第6关,900116,1040271,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027107,[1星]贺希宁第7关,900117,1040271,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027108,[1星]贺希宁第8关,900118,1040271,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027109,[1星]贺希宁第9关,900119,1040271,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027110,[1星]贺希宁第10关,900120,1040271,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027301,[3星]贺希宁第1关,900101,1040273,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027302,[3星]贺希宁第2关,900102,1040273,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027303,[3星]贺希宁第3关,900103,1040273,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027304,[3星]贺希宁第4关,900104,1040273,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
