Id,Name,Icon,Skindex,Sklv,Action,Actparam,Actobj,Side,When,Wparam2,Wparam1,Bufftime,Time,Desc,Fire
104035450,知耻后勇,104030410,4,5,addbuff,"[3,0,100]","[""self""]",1,onpoint2,10,=,5,1,本场失误达到球队的10%，提高自己100%防守能力，持续5分钟，进入[小爆发]状态。,0
104035460,知耻后勇,104030410,4,6,addbuff,"[3,0,120]","[""self""]",1,onpoint2,10,=,5,1,本场失误达到球队的8%，提高自己120%防守能力，持续5分钟，进入[小爆发]状态。,0
104036110,传球强化,101001110,1,1,addbuff,"[2,0,10]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加10%传球能力，持续10分钟,0
104036120,传球强化,101001110,1,2,addbuff,"[2,0,15]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加15%传球能力(有概率触发[秒传])，持续10分钟,0
104036130,传球强化,101001110,1,3,addbuff,"[2,0,20]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加20%传球能力，接到秒传的球员本次投篮命中提升80%，持续10分钟,0
104036140,传球强化,101001110,1,4,addbuff,"[2,0,30]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加30%传球能力，接到秒传的球员本次投篮命中提升100%，持续10分钟,0
104036150,传球强化,101001110,1,5,addbuff,"[2,0,40]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加40%传球能力，接到秒传的球员本次投篮命中提升100%，且下次投篮必定三分命中，持续10分钟,0
104036160,传球强化,101001110,1,6,addbuff,"[2,0,50]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加50%传球能力，接到秒传的球员本次投篮命中提升100%，且下次投篮必定三分命中，持续10分钟,0
104036210,强化队友,102001210,2,1,addbuff,"[5,0,10]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫10%篮板能力，持续10分钟,0
104036220,强化队友,102001210,2,2,addbuff,"[5,0,15]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫15%篮板能力(有概率触发[捡漏])，持续10分钟,0
104036230,强化队友,102001210,2,3,addbuff,"[5,0,20]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫20%篮板能力，捡漏的篮板球长传到前场加快进攻节奏，持续10分钟,0
104036240,强化队友,102001210,2,4,addbuff,"[5,0,30]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫30%篮板能力，捡漏长传的进攻必定造成犯规，持续10分钟,0
104036250,强化队友,102001210,2,5,addbuff,"[5,0,40]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫40%篮板能力，捡漏长传的进攻有较高几率命中三分，持续10分钟,0
104036260,强化队友,102001210,2,6,addbuff,"[5,0,55]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫55%篮板能力，捡漏长传的进攻有较高几率命中三分，持续10分钟,0
104036310,强化队友,102001210,3,1,addbuff,"[5,0,10]","[""5""]",0,onbattle,-1,=,12,-1,战斗开始时，增加中锋10%篮板能力，持续1节,1
104036320,强化队友,102001210,3,2,addbuff,"[5,0,15]","[""5""]",0,onbattle,-1,=,12,-1,战斗开始时，增加中锋15%篮板能力，并小幅增强中锋单打能力，持续1节,1
104036330,强化队友,102001210,3,3,addbuff,"[5,0,20]","[""5""]",0,onbattle,-1,=,12,-1,战斗开始时，增加中锋20%篮板能力，并大幅增强中锋单打能力，持续1节,1
104036340,强化队友,102001210,3,4,addbuff,"[5,0,30]","[""5""]",0,onbattle,-1,=,12,-1,战斗开始时，增加中锋30%篮板能力，大幅度增强中锋单打能力，面对包夹传球视野增加，持续1节。,1
104036350,强化队友,102001210,3,5,addbuff,"[5,0,40]","[""5""]",0,onbattle,-1,=,12,-1,战斗开始时，增加中锋40%篮板能力，大幅度增强中锋单打能力，面对包夹传球视野和能力增加，持续1节。,1
104036360,强化队友,102001210,3,6,addbuff,"[5,0,50]","[""5""]",0,onbattle,-1,=,12,-1,战斗开始时，增加中锋50%篮板能力，大幅度增强中锋单打能力，面对包夹传球视野和能力增加，持续1节。,1
104036410,接力棒,104001410,4,1,addbuff,"[6,0,15]","[""target""]",0,onoff,0,=,3,-1,被换下场时，给替换球员增加15%的得分buff，持续3分钟,0
104036420,接力棒,104001410,4,2,addbuff,"[6,0,20]","[""target""]",0,onoff,0,=,3,-1,被换下场时，给替换球员增加20%的得分buff，并提升替换球员[必胜]信心，持续3分钟,0
104036430,接力棒,104001410,4,3,addbuff,"[6,0,30]","[""target""]",0,onoff,0,=,3,-1,被换下场时，给替换球员增加30%的得分buff，并提升替换球员[必胜]信心，持有必胜信心的球员防守积极性提升，持续3分钟,0
104036440,接力棒,104001410,4,4,addbuff,"[6,0,40]","[""target""]",0,onoff,0,=,3,-1,被换下场时，给替换球员增加40%的得分buff，并提升替换球员[必胜]信心，持有必胜信心的球员防守成功率提升，持续3分钟,0
104036450,接力棒,104001410,4,5,addbuff,"[6,0,50]","[""target""]",0,onoff,0,=,3,-1,被换下场时，给替换球员增加50%的得分buff，并提升替换球员[必胜]信心，持有必胜信心的球员防守成功率大幅提升，持续3分钟,0
104036460,接力棒,104001410,4,6,addbuff,"[6,0,65]","[""target""]",0,onoff,0,=,3,-1,被换下场时，给替换球员增加65%的得分buff，并提升替换球员[必胜]信心，持有必胜信心的球员防守成功率大幅提升，持续3分钟,0
104037110,得分强化,101006110,1,1,addbuff,"[6,0,10]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加10%得分能力，持续10分钟,0
104037120,得分强化,101006110,1,2,addbuff,"[6,0,15]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加15%得分能力，持续10分钟，本场首次出手必定命中。,0
104037130,得分强化,101006110,1,3,addbuff,"[6,0,20]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加20%得分能力，持续10分钟，本场首次出手必定命中，本节得分低于5则跑位积极性大幅度提高。,0
104037140,得分强化,101006110,1,4,addbuff,"[6,0,35]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加35%得分能力，持续10分钟，本场首次出手必定命中，本节得分低于8则跑位积极性大幅度提高。,0
104037150,得分强化,101006110,1,5,addbuff,"[6,0,45]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加45%得分能力，持续10分钟，本场首次出手必定命中，本节得分低于10则跑位积极性大幅度提高。,0
104037160,得分强化,101006110,1,6,addbuff,"[6,0,50]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加50%得分能力，持续10分钟，本场首次出手必定命中，本节得分低于10则跑位积极性大幅度提高。,0
104037210,强化队友,102001210,2,1,addbuff,"[5,0,10]","[""1""]",0,onbattle,-1,=,10,-1,战斗开始时，增加控球后卫10%篮板能力，持续10分钟。,0
104037220,强化队友,102001210,2,2,addbuff,"[5,0,15]","[""1""]",0,onbattle,-1,=,10,-1,战斗开始时，增加控球后卫15%篮板能力，持续10分钟。抢到篮板后无论传球给谁，命中小幅提高。,0
104037230,强化队友,102001210,2,3,addbuff,"[5,0,20]","[""1""]",0,onbattle,-1,=,10,-1,战斗开始时，增加控球后卫20%篮板能力，持续10分钟。抢到篮板后无论传球给谁，命中小幅提高。,0
104037240,强化队友,102001210,2,4,addbuff,"[5,0,30]","[""1""]",0,onbattle,-1,=,10,-1,战斗开始时，增加控球后卫30%篮板能力，持续10分钟。抢到篮板后无论传球给谁，命中较小幅提高。,0
104037250,强化队友,102001210,2,5,addbuff,"[5,0,40]","[""1""]",0,onbattle,-1,=,10,-1,战斗开始时，增加控球后卫40%篮板能力，持续10分钟。抢到篮板后无论传球给谁，命中中幅提高。,0
104037260,强化队友,102001210,2,6,addbuff,"[5,0,55]","[""1""]",0,onbattle,-1,=,10,-1,战斗开始时，增加控球后卫55%篮板能力，持续10分钟。抢到篮板后无论传球给谁，命中中幅提高。,0
104037310,强化队友,102001210,3,1,addbuff,"[5,0,10]","[""1""]",0,onsection,4,=,12,-1,第4节增加控球后卫10%篮板能力，持续1节。,1
104037320,强化队友,102001210,3,2,addbuff,"[5,0,15]","[""1""]",0,onsection,4,=,12,-1,第4节增加控球后卫15%篮板能力，持续1节。后卫抢到篮板后，整体进攻节奏小幅度提高。,1
104037330,强化队友,102001210,3,3,addbuff,"[5,0,20]","[""1""]",0,onsection,4,=,12,-1,第4节增加控球后卫20%篮板能力，持续1节。后卫抢到篮板后，整体进攻节奏小幅度提高。,1
104037340,强化队友,102001210,3,4,addbuff,"[5,0,30]","[""1""]",0,onsection,4,=,12,-1,第4节增加控球后卫30%篮板能力，持续1节。后卫抢到篮板后，整体进攻节奏较小幅度提高。,1
104037350,强化队友,102001210,3,5,addbuff,"[5,0,40]","[""1""]",0,onsection,4,=,12,-1,第4节增加控球后卫40%篮板能力，持续1节。后卫抢到篮板后，整体进攻节奏中幅度提高。,1
104037360,强化队友,102001210,3,6,addbuff,"[5,0,55]","[""1""]",0,onsection,4,=,12,-1,第4节增加控球后卫55%篮板能力，持续1节。后卫抢到篮板后，整体进攻节奏中幅度提高。,1
104037410,削弱得分,104006410,4,1,addbuff,"[6,0,-10]","[""target""]",1,onpoint2,25,=,3,1,对方任意球员得分超过25，降低他10%得分能力，持续3分钟。,0
104037420,削弱得分,104006410,4,2,addbuff,"[6,0,-20]","[""target""]",1,onpoint2,25,=,3,1,对方任意球员得分超过25，降低他20%得分能力，持续3分钟。,0
104037430,削弱得分,104006410,4,3,addbuff,"[6,0,-30]","[""target""]",1,onpoint2,25,=,3,1,对方任意球员得分超过25，降低他30%得分能力，持续3分钟,0
104037440,削弱得分,104006410,4,4,addbuff,"[6,0,-50]","[""target""]",1,onpoint2,20,=,3,1,对方任意球员得分超过25，降低他50%得分能力，持续3分钟,0
104037450,削弱得分,104006410,4,5,addbuff,"[6,0,-100]","[""target""]",1,onpoint2,20,=,3,1,对方任意球员得分超过20，降低他70%得分能力，持续3分钟,0
104037460,削弱得分,104006410,4,6,addbuff,"[6,0,-100]","[""target""]",1,onpoint2,20,=,3,1,对方任意球员得分超过15，降低他95%得分能力，持续3分钟,0
104038110,篮板强化,101004110,1,1,addbuff,"[5,0,10]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加10%篮板能力，持续10分钟,0
104038120,篮板强化,101004110,1,2,addbuff,"[5,0,15]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加15%篮板能力，小概率获得[点拨抓球]能力，持续10分钟,0
104038130,篮板强化,101004110,1,3,addbuff,"[5,0,20]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加20%篮板能力，必定获得[点拨抓球]能力，持续10分钟,0
104038140,篮板强化,101004110,1,4,addbuff,"[5,0,30]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加30%篮板能力，并获得[点拨抓球]能力，小概率忽略对方[摸高]属性，优先获得篮板，持续10分钟,0
104038150,篮板强化,101004110,1,5,addbuff,"[5,0,40]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加40%篮板能力，并获得[点拨抓球]能力，中等概率忽略对方[摸高]属性，优先获得篮板，持续10分钟,0
104038160,篮板强化,101004110,1,6,addbuff,"[5,0,50]","[""self""]",0,onbattle,-1,=,12,-1,战斗开始时，增加50%篮板能力，并获得[点拨抓球]能力，一定概率忽略对方[摸高]属性，优先获得篮板，持续12分钟,0
104038210,闪耀新星,101004110,2,1,addbuff,"[7,0,10]","[""self""]",0,onsection,1,=,10,-1,第1节增加自身10%盖帽能力，持续8分钟,1
104038220,闪耀新星,101004110,2,2,addbuff,"[7,0,15]","[""self""]",0,onsection,1,=,10,-1,第1节增加自身15%盖帽能力，持续10分钟，自身盖帽越高，对方近距离命中率越低。,1
104038230,闪耀新星,101004110,2,3,addbuff,"[7,0,20]","[""self""]",0,onsection,1,=,10,-1,第1节增加自身20%盖帽能力，持续10分钟，自身盖帽越高，对方近距离命中率越低。,1
104038240,闪耀新星,101004110,2,4,addbuff,"[7,0,30]","[""self""]",0,onsection,1,=,10,-1,第1节增加自身30%盖帽能力，持续10分钟，自身盖帽越高，对方近距离命中率越低。,1
104038250,闪耀新星,101004110,2,5,addbuff,"[7,0,45]","[""self""]",0,onsection,1,=,10,-1,第1节增加自身45%盖帽能力，持续10分钟，中锋盖帽越高，对方近距离命中率越低。,1
104038260,闪耀新星,101004110,2,6,addbuff,"[7,0,45]","[""self""]",0,onsection,1,=,10,-1,第1节增加自身55%盖帽能力，持续10分钟，中锋盖帽越高，对方近距离命中率越低。,1
104038310,协同作战,104021410,3,1,addbuff,"[6,0,6]","[""1"",""2"",""3"",""4"",""5""]",0,onoff,0,=,3,-1,被换下场时，给我方场上全体队员6%的得分buff，持续3分钟,0
104038320,协同作战,104021410,3,2,addbuff,"[6,0,12]","[""1"",""2"",""3"",""4"",""5""]",0,onoff,0,=,3,-1,被换下场时，给我方场上全体队员12%的得分buff，持续3分钟,0
104038330,协同作战,104021410,3,3,addbuff,"[6,0,18]","[""1"",""2"",""3"",""4"",""5""]",0,onoff,0,=,5,-1,被换下场时，给我方场上全体队员18%的得分buff，持续5分钟,0
104038340,协同作战,104021410,3,4,addbuff,"[6,0,24]","[""1"",""2"",""3"",""4"",""5""]",0,onoff,0,=,5,-1,被换下场时，给我方场上全体队员24%的得分buff，持续5分钟,0
104038350,协同作战,104021410,3,5,addbuff,"[6,0,30]","[""1"",""2"",""3"",""4"",""5""]",0,onoff,0,=,8,-1,被换下场时，给我方场上全体队员30%的得分buff，持续8分钟,0
104038360,协同作战,104021410,3,6,addbuff,"[6,0,35]","[""1"",""2"",""3"",""4"",""5""]",0,onoff,0,=,8,-1,被换下场时，给我方场上全体队员35%的得分buff，持续8分钟,0
104038410,坚固防守,104030410,4,1,addbuff,"[3,0,5]","[""self""]",1,onpoint2,10,=,5,1,本场失误达到球队的35%，提高自己5%防守能力，持续5分钟,0
104038420,坚固防守,104030410,4,2,addbuff,"[3,0,15]","[""self""]",1,onpoint2,10,=,5,1,本场失误达到球队的30%，提高自己15%防守能力，持续5分钟，进入[小爆发]状态。,0
104038430,坚固防守,104030410,4,3,addbuff,"[3,0,25]","[""self""]",1,onpoint2,10,=,5,1,本场失误达到球队的25%，提高自己25%防守能力，持续5分钟，进入[小爆发]状态。,0
104038440,坚固防守,104030410,4,4,addbuff,"[3,0,45]","[""self""]",1,onpoint2,10,=,5,1,本场失误达到球队的20%，提高自己45%防守能力，持续5分钟，进入[小爆发]状态。,0
104038450,坚固防守,104030410,4,5,addbuff,"[3,0,95]","[""self""]",1,onpoint2,10,=,8,1,本场失误达到球队的15%，提高自己95%防守能力，持续8分钟，进入[小爆发]状态。,0
104038460,坚固防守,104030410,4,6,addbuff,"[3,0,125]","[""self""]",1,onpoint2,10,=,8,1,本场失误达到球队的13%，提高自己125%防守能力，持续8分钟，进入[小爆发]状态。,0
104039110,游刃有余,101006110,1,1,addbuff,"[1,0,10]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加10%得分能力，持续10分钟,0
104039120,游刃有余,101006110,1,2,addbuff,"[1,0,15]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加15%得分能力，持续10分钟，本场首次出手必定命中。,0
104039130,游刃有余,101006110,1,3,addbuff,"[1,0,20]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加20%得分能力，持续10分钟，本场首次出手必定命中，本节得分低于5则跑位积极性大幅度提高。,0
104039140,游刃有余,101006110,1,4,addbuff,"[1,0,30]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加30%得分能力，持续10分钟，本场首次出手必定命中，本节得分低于8则跑位积极性大幅度提高。,0
104039150,游刃有余,101006110,1,5,addbuff,"[1,0,40]","[""self""]",0,onbattle,-1,=,12,-1,战斗开始时，增加45%得分能力，持续12分钟，本场首次出手必定命中，本节得分低于10则跑位积极性大幅度提高。,0
104039160,游刃有余,101006110,1,6,addbuff,"[1,0,55]","[""self""]",0,onbattle,-1,=,15,-1,战斗开始时，增加55%得分能力，持续15分钟，本场首次出手必定命中，本节得分低于10则跑位积极性大幅度提高。,0
104039210,连续强化,102001210,2,1,addbuff,"[1,0,10]","[""2""]",0,onsection,2,=,12,-1,"第2,第3节中增加得分后卫10%得分能力",1
104039211,,102001210,2,1,addbuff,"[1,0,10]","[""2""]",0,onsection,3,=,12,-1,,1
104039220,连续强化,102001210,2,2,addbuff,"[1,0,15]","[""2""]",0,onsection,2,=,12,-1,"第2,第3节中增加得分后卫15%得分能力，并积极为其掩护，小概率造成对手犯规。",1
104039221,,102001210,2,2,addbuff,"[1,0,15]","[""2""]",0,onsection,3,=,12,-1,,1
104039230,连续强化,102001210,2,3,addbuff,"[1,0,20]","[""2""]",0,onsection,2,=,12,-1,"第2,第3节中增加得分后卫20%得分能力，并积极为其掩护，小概率造成对手犯规。",1
104039231,,102001210,2,3,addbuff,"[1,0,20]","[""2""]",0,onsection,3,=,12,-1,,1
104039240,连续强化,102001210,2,4,addbuff,"[1,0,30]","[""2""]",0,onsection,2,=,12,-1,"第2,第3节中增加得分后卫30%得分能力，并积极为其掩护，小概率造成对手犯规。",1
104039241,,102001210,2,4,addbuff,"[1,0,30]","[""2""]",0,onsection,3,=,12,-1,,1
104039250,连续强化,102001210,2,5,addbuff,"[1,0,40]","[""2""]",0,onsection,2,=,12,-1,"第2,第3节中增加得分后卫40%得分能力，并积极为其掩护，小概率造成对手犯规。",1
104039251,,102001210,2,5,addbuff,"[1,0,40]","[""2""]",0,onsection,3,=,12,-1,,1
104039260,持续强化,102001210,3,6,addbuff,"[1,0,55]","[""2""]",0,onsection,2,=,12,-1,"第2,第3节中增加得分后卫55%得分能力，并积极为其掩护，小概率造成对手犯规。",1
104039261,,102001210,3,6,addbuff,"[1,0,55]","[""2""]",0,onsection,3,=,12,-1,,1
104039310,防守强化,101009110,3,1,addbuff,"[6,0,10]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加10%防守能力，持续10分钟,0
104039320,防守强化,101009110,3,2,addbuff,"[6,0,15]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加15%防守能力，持续10分钟。每成功抢断1次，小幅度提升自己的投篮命中率。,0
104039330,防守强化,101009110,3,3,addbuff,"[6,0,20]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加20%防守能力，持续10分钟。每成功抢断1次，小幅度提升自己的投篮命中率。,0
104039340,防守强化,101009110,3,4,addbuff,"[6,0,30]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加30%防守能力，持续10分钟。每成功抢断1次，小幅度提升自己的投篮命中率。,0
104039350,防守强化,101009110,3,5,addbuff,"[6,0,40]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加40%防守能力，持续10分钟。每成功抢断1次，小幅度提升自己的投篮命中率。,0
104039360,防守强化,101009110,3,6,addbuff,"[6,0,55]","[""self""]",0,onbattle,-1,=,12,-1,战斗开始时，增加55%防守能力，持续12分钟。每成功抢断1次，小幅度提升自己的投篮命中率。,0
104039410,拦路虎,104030410,4,1,addbuff,"[7,0,5]","[""self""]",0,onpointbehind,0,=,99,-1,提升自身5%盖帽能力，盖帽成功时，有10%概率强制把对方得分最高的球员换下场。,0
104039411,,104030410,4,1,forceoff,[10],"[""pointer""]",1,onoff,0,=,99,-1,,0
104039420,拦路虎,104030410,4,2,addbuff,"[7,0,15]","[""self""]",0,onpointbehind,0,=,99,-1,提升自身15%盖帽能力，盖帽成功时，有15%概率强制把对方得分最高的球员换下场。,0
104039421,,104030410,4,2,forceoff,[15],"[""pointer""]",1,onoff,0,=,99,-1,,0
104039430,拦路虎,104030410,4,3,addbuff,"[7,0,20]","[""self""]",0,onpointbehind,0,=,99,-1,提升自身20%盖帽能力，盖帽成功时，有20%概率强制把对方得分最高的球员换下场。,0
104039431,,104030410,4,3,forceoff,[20],"[""pointer""]",1,onoff,0,=,99,-1,,0
104039440,拦路虎,104030410,4,4,addbuff,"[7,0,25]","[""self""]",0,onpointbehind,0,=,99,-1,提升自身25%盖帽能力，盖帽成功时，有25%概率强制把对方得分最高的球员换下场。,0
104039441,,104030410,4,4,forceoff,[25],"[""pointer""]",1,onoff,0,=,99,-1,,0
104039450,拦路虎,104030410,4,5,addbuff,"[7,0,30]","[""self""]",0,onpointbehind,0,=,99,-1,提升自身30%盖帽能力，盖帽成功时，有30%概率强制把对方得分最高的球员换下场。,0
104039451,,104030410,4,5,forceoff,[30],"[""pointer""]",1,onoff,0,=,99,-1,,0
104039460,拦路虎,104030410,4,6,addbuff,"[7,0,40]","[""self""]",0,onpointbehind,0,=,99,-1,提升自身40%盖帽能力，盖帽成功时，有40%概率强制把对方得分最高的球员换下场。,0
104039461,,104030410,4,6,forceoff,[40],"[""pointer""]",1,onoff,0,=,99,-1,,0
104040110,篮板强化,101004110,1,1,addbuff,"[5,0,10]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，降低自身5%的体力消耗并增加自身10%篮板能力，持续10分钟,0
104040111,,101004110,1,1,addbuff,"[101,0,-5]","[""self""]",0,onbattle,-1,=,10,-1,,0
104040120,篮板强化,101004110,1,2,addbuff,"[5,0,15]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，降低自身8%的体力消耗并增加自身15%篮板能力，持续10分钟,0
104040121,,101004110,1,2,addbuff,"[101,0,-8]","[""self""]",0,onbattle,-1,=,10,-1,,0
104040130,篮板强化,101004110,1,3,addbuff,"[5,0,20]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，降低自身10%的体力消耗并增加自身20%篮板能力，持续10分钟,0
104040131,,101004110,1,3,addbuff,"[101,0,-10]","[""self""]",0,onbattle,-1,=,10,-1,,0
104040140,篮板强化,101004110,1,4,addbuff,"[5,0,30]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，降低自身12%的体力消耗并增加自身30%篮板能力，持续10分钟,0
104040141,,101004110,1,4,addbuff,"[101,0,-12]","[""self""]",0,onbattle,-1,=,10,-1,,0
104040150,篮板强化,101004110,1,5,addbuff,"[5,0,40]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，降低自身15%的体力消耗并增加自身40%篮板能力，持续10分钟,0
104040151,,101004110,1,5,addbuff,"[101,0,-15]","[""self""]",0,onbattle,-1,=,10,-1,,0
104040160,篮板强化,101004110,1,6,addbuff,"[5,0,50]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，降低自身18%的体力消耗并增加自身50%篮板能力，持续10分钟,0
104040161,,101004110,1,6,addbuff,"[101,0,-18]","[""self""]",0,onbattle,-1,=,10,-1,,0
104040210,强化队友,102001210,2,1,addbuff,"[6,0,10]","[""4""]",0,onbattle,-1,=,10,-1,战斗开始时，增加大前锋10%得分能力，持续10分钟,0
104040220,强化队友,102001210,2,2,addbuff,"[6,0,15]","[""4""]",0,onbattle,-1,=,10,-1,战斗开始时，增加大前锋15%得分能力，持续10分钟，且小幅度增强大前锋的[终结]能力。,0
104040230,强化队友,102001210,2,3,addbuff,"[6,0,20]","[""4""]",0,onbattle,-1,=,10,-1,战斗开始时，增加大前锋20%得分能力，持续10分钟，且中幅度增强大前锋的[终结]能力。,0
104040240,强化队友,102001210,2,4,addbuff,"[6,0,30]","[""4""]",0,onbattle,-1,=,10,-1,战斗开始时，增加大前锋30%得分能力，持续10分钟，且较大幅度增强大前锋的[终结]能力。,0
104040250,强化队友,102001210,2,5,addbuff,"[6,0,40]","[""4""]",0,onbattle,-1,=,10,-1,战斗开始时，增加大前锋40%得分能力，持续10分钟，且较大幅度增强大前锋的[终结]能力。,0
104040260,强化队友,102001210,2,6,addbuff,"[6,0,55]","[""4""]",0,onbattle,-1,=,10,-1,战斗开始时，增加大前锋55%得分能力，持续10分钟，且较大幅度增强大前锋的[终结]能力。,0
104040310,强化队友,102001210,3,1,addbuff,"[5,0,10]","[""5""]",0,onbattle,-1,=,12,-1,战斗开始时，增加中锋10%篮板能力，持续1节。,1
104040320,强化队友,102001210,3,2,addbuff,"[5,0,15]","[""5""]",0,onbattle,-1,=,12,-1,战斗开始时，增加中锋15%篮板能力，同时小幅度增加[篮板卡位]能力，持续1节。,1
104040330,强化队友,102001210,3,3,addbuff,"[5,0,20]","[""5""]",0,onbattle,-1,=,12,-1,战斗开始时，增加中锋20%篮板能力，同时小幅度增加[篮板卡位]和[落点判断]能力，持续1节。,1
104040340,强化队友,102001210,3,4,addbuff,"[5,0,30]","[""5""]",0,onbattle,-1,=,12,-1,战斗开始时，增加中锋30%篮板能力，同时中幅度增加[篮板卡位]和[落点判断]能力，持续1节。,1
104040350,强化队友,102001210,3,5,addbuff,"[5,0,40]","[""5""]",0,onbattle,-1,=,12,-1,战斗开始时，增加中锋40%篮板能力，同时较大幅度增加[篮板卡位]和[落点判断]能力，持续1节。,1
104040360,强化队友,102001210,3,6,addbuff,"[5,0,50]","[""5""]",0,onbattle,-1,=,12,-1,战斗开始时，增加中锋50%篮板能力，同时较大幅度增加[篮板卡位]和[落点判断]能力，持续1节。,1
104040410,削弱得分,104006410,4,1,addbuff,"[6,0,-5]","[""ran""]",1,onroundfreq,10,=,3,-1,每10分钟，降低对方随机球员5%得分与防守能力，持续3分钟。,0
104040411,,104006410,4,1,addbuff,"[2,0,-5]","[""ran""]",1,onroundfreq,10,=,3,-1,,0
104040420,削弱得分,104006410,4,2,addbuff,"[6,0,-8]","[""ran""]",1,onroundfreq,10,=,3,-1,每10分钟，降低对方随机球员8%得分与防守能力，持续3分钟。小概率削弱对方[手感]。,0
104040421,,104006410,4,2,addbuff,"[2,0,-8]","[""ran""]",1,onroundfreq,10,=,3,-1,,0
104040430,削弱得分,104006410,4,3,addbuff,"[6,0,-10]","[""ran""]",1,onroundfreq,10,=,3,-1,每10分钟，降低对方随机球员10%得分与防守能力，持续3分钟。小概率削弱对方[手感]。,0
104040431,,104006410,4,3,addbuff,"[2,0,-10]","[""ran""]",1,onroundfreq,10,=,3,-1,,0
104040440,削弱得分,104006410,4,4,addbuff,"[6,0,-15]","[""ran""]",1,onroundfreq,10,=,3,-1,每10分钟，降低对方随机球员15%得分与防守能力，持续3分钟。中概率削弱对方[手感]。,0
104040441,,104006410,4,4,addbuff,"[2,0,-15]","[""ran""]",1,onroundfreq,10,=,3,-1,,0
104040450,削弱得分,104006410,4,5,addbuff,"[6,0,-20]","[""ran""]",1,onroundfreq,10,=,3,-1,每10分钟，降低对方随机球员20%得分与防守能力，持续3分钟。大概率削弱对方[手感]。,0
104040451,,104006410,4,5,addbuff,"[2,0,-20]","[""ran""]",1,onroundfreq,10,=,3,-1,,0
104040460,削弱得分,104006410,4,6,addbuff,"[6,0,-30]","[""ran""]",1,onroundfreq,10,=,3,-1,每10分钟，降低对方随机球员30%得分与防守能力，持续3分钟。大概率削弱对方[手感]。,0
104040461,,104006410,4,6,addbuff,"[2,0,-30]","[""ran""]",1,onroundfreq,10,=,3,-1,,0
104041110,篮板强化,101004110,1,1,addbuff,"[5,0,5]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加自身5%的得分能力与篮板能力。,0
104041111,,101004110,1,1,addbuff,"[2,0,5]","[""self""]",0,onbattle,-1,=,10,-1,,0
104041120,篮板强化,101004110,1,2,addbuff,"[5,0,10]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加自身10%的得分能力与篮板能力。,0
104041121,,101004110,1,2,addbuff,"[2,0,10]","[""self""]",0,onbattle,-1,=,10,-1,,0
104041130,篮板强化,101004110,1,3,addbuff,"[5,0,15]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加自身15%的得分能力与篮板能力。,0
104041131,,101004110,1,3,addbuff,"[2,0,15]","[""self""]",0,onbattle,-1,=,10,-1,,0
