Id,CardId,Star,ClubId,Ability,Position
60608,101008,2,606,"{""1"":211,""2"":335,""3"":194,""4"":237,""5"":140,""6"":216,""7"":293,""8"":397,""9"":234,""10"":302}",4
60609,103001,2,606,"{""1"":356,""2"":524,""3"":252,""4"":314,""5"":236,""6"":423,""7"":567,""8"":592,""9"":346,""10"":437}",5
60700,104012,2,607,"{""1"":605,""2"":359,""3"":721,""4"":663,""5"":778,""6"":556,""7"":269,""8"":343,""9"":643,""10"":541}",1
60701,103030,2,607,"{""1"":499,""2"":318,""3"":449,""4"":551,""5"":636,""6"":474,""7"":314,""8"":168,""9"":545,""10"":469}",2
60702,101002,2,607,"{""1"":291,""2"":286,""3"":260,""4"":337,""5"":286,""6"":321,""7"":326,""8"":291,""9"":357,""10"":321}",3
60703,101006,2,607,"{""1"":252,""2"":349,""3"":234,""4"":273,""5"":166,""6"":265,""7"":345,""8"":450,""9"":265,""10"":352}",4
60704,103001,2,607,"{""1"":404,""2"":594,""3"":286,""4"":355,""5"":268,""6"":479,""7"":643,""8"":671,""9"":392,""10"":495}",5
60705,103028,2,607,"{""1"":434,""2"":302,""3"":534,""4"":587,""5"":571,""6"":408,""7"":202,""8"":261,""9"":569,""10"":439}",1
60706,103038,2,607,"{""1"":481,""2"":306,""3"":477,""4"":551,""5"":557,""6"":428,""7"":314,""8"":181,""9"":545,""10"":459}",2
60707,104030,2,607,"{""1"":566,""2"":479,""3"":464,""4"":546,""5"":490,""6"":490,""7"":449,""8"":474,""9"":566,""10"":581}",3
60708,101008,2,607,"{""1"":239,""2"":379,""3"":220,""4"":269,""5"":159,""6"":245,""7"":332,""8"":450,""9"":265,""10"":342}",4
60709,104026,2,607,"{""1"":459,""2"":679,""3"":351,""4"":420,""5"":343,""6"":597,""7"":776,""8"":785,""9"":490,""10"":566}",5
60800,101010,2,608,"{""1"":295,""2"":212,""3"":346,""4"":422,""5"":351,""6"":250,""7"":147,""8"":189,""9"":392,""10"":311}",1
60801,103032,2,608,"{""1"":516,""2"":322,""3"":443,""4"":551,""5"":550,""6"":423,""7"":306,""8"":184,""9"":575,""10"":464}",2
60802,104013,2,608,"{""1"":536,""2"":474,""3"":474,""4"":536,""5"":495,""6"":510,""7"":479,""8"":490,""9"":556,""10"":561}",3
60803,103035,2,608,"{""1"":340,""2"":514,""3"":317,""4"":386,""5"":259,""6"":439,""7"":583,""8"":635,""9"":375,""10"":449}",4
60804,104026,2,608,"{""1"":459,""2"":679,""3"":351,""4"":420,""5"":343,""6"":597,""7"":776,""8"":785,""9"":490,""10"":566}",5
60805,103008,2,608,"{""1"":359,""2"":306,""3"":563,""4"":581,""5"":716,""6"":495,""7"":208,""8"":243,""9"":539,""10"":423}",1
60806,101014,2,608,"{""1"":282,""2"":208,""3"":297,""4"":399,""5"":351,""6"":255,""7"":196,""8"":145,""9"":410,""10"":306}",2
60807,103011,2,608,"{""1"":454,""2"":377,""3"":347,""4"":469,""5"":393,""6"":393,""7"":367,""8"":439,""9"":505,""10"":464}",3
60808,103020,2,608,"{""1"":395,""2"":520,""3"":308,""4"":381,""5"":262,""6"":428,""7"":550,""8"":593,""9"":388,""10"":454}",4
60809,104011,2,608,"{""1"":542,""2"":716,""3"":342,""4"":420,""5"":346,""6"":536,""7"":676,""8"":814,""9"":502,""10"":597}",5
60900,104018,2,609,"{""1"":700,""2"":415,""3"":767,""4"":773,""5"":723,""6"":507,""7"":267,""8"":315,""9"":773,""10"":627}",1
60901,104017,2,609,"{""1"":728,""2"":415,""3"":652,""4"":721,""5"":845,""6"":650,""7"":447,""8"":231,""9"":711,""10"":610}",2
60902,102004,2,609,"{""1"":422,""2"":405,""3"":359,""4"":439,""5"":376,""6"":365,""7"":325,""8"":393,""9"":473,""10"":450}",3
60903,103002,2,609,"{""1"":400,""2"":588,""3"":431,""4"":412,""5"":356,""6"":553,""7"":622,""8"":591,""9"":470,""10"":513}",4
60904,104022,2,609,"{""1"":559,""2"":746,""3"":446,""4"":470,""5"":319,""6"":507,""7"":711,""8"":742,""9"":520,""10"":656}",5
60905,103016,2,609,"{""1"":527,""2"":360,""3"":577,""4"":649,""5"":654,""6"":502,""7"":277,""8"":331,""9"":616,""10"":519}",1
60906,101009,2,609,"{""1"":361,""2"":242,""3"":326,""4"":446,""5"":422,""6"":314,""7"":219,""8"":157,""9"":438,""10"":365}",2
60907,103025,2,609,"{""1"":485,""2"":513,""3"":445,""4"":507,""5"":445,""6"":462,""7"":450,""8"":473,""9"":547,""10"":519}",3
60908,102007,2,609,"{""1"":369,""2"":499,""3"":292,""4"":363,""5"":252,""6"":376,""7"":437,""8"":606,""9"":383,""10"":439}",4
60909,103018,2,609,"{""1"":426,""2"":588,""3"":325,""4"":397,""5"":323,""6"":507,""7"":637,""8"":718,""9"":442,""10"":542}",5
61000,101010,2,610,"{""1"":329,""2"":237,""3"":387,""4"":472,""5"":392,""6"":279,""7"":164,""8"":211,""9"":438,""10"":348}",1
61001,102008,2,610,"{""1"":498,""2"":319,""3"":357,""4"":531,""5"":534,""6"":393,""7"":260,""8"":191,""9"":547,""10"":445}",2
61002,104028,2,610,"{""1"":656,""2"":559,""3"":496,""4"":604,""5"":581,""6"":559,""7"":456,""8"":502,""9"":621,""10"":627}",3
61003,103035,2,610,"{""1"":380,""2"":575,""3"":354,""4"":431,""5"":289,""6"":490,""7"":652,""8"":710,""9"":420,""10"":502}",4
61004,104005,2,610,"{""1"":523,""2"":841,""3"":426,""4"":470,""5"":367,""6"":599,""7"":793,""8"":878,""9"":520,""10"":673}",5
61005,103010,2,610,"{""1"":527,""2"":324,""3"":577,""4"":669,""5"":631,""6"":445,""7"":226,""8"":275,""9"":581,""10"":519}",1
61006,102006,2,610,"{""1"":479,""2"":269,""3"":445,""4"":531,""5"":548,""6"":393,""7"":260,""8"":174,""9"":547,""10"":439}",2
61007,101012,2,610,"{""1"":285,""2"":319,""3"":291,""4"":376,""5"":336,""6"":331,""7"":291,""8"":342,""9"":371,""10"":365}",3
61008,103015,2,610,"{""1"":467,""2"":575,""3"":359,""4"":412,""5"":326,""6"":507,""7"":585,""8"":718,""9"":415,""10"":513}",4
61009,104005,2,610,"{""1"":523,""2"":841,""3"":426,""4"":470,""5"":367,""6"":599,""7"":793,""8"":878,""9"":520,""10"":673}",5
70100,103024,2,701,"{""1"":498,""2"":350,""3"":545,""4"":662,""5"":818,""6"":582,""7"":266,""8"":294,""9"":641,""10"":510}",1
70101,103032,2,701,"{""1"":607,""2"":379,""3"":521,""4"":649,""5"":647,""6"":498,""7"":360,""8"":216,""9"":677,""10"":546}",2
70102,102004,2,701,"{""1"":444,""2"":426,""3"":378,""4"":462,""5"":396,""6"":384,""7"":342,""8"":414,""9"":498,""10"":474}",3
70103,101013,2,701,"{""1"":259,""2"":374,""3"":259,""4"":316,""5"":187,""6"":288,""7"":374,""8"":496,""9"":331,""10"":432}",4
70104,104015,2,701,"{""1"":643,""2"":785,""3"":428,""4"":495,""5"":328,""6"":630,""7"":889,""8"":882,""9"":528,""10"":708}",5
70105,104006,2,701,"{""1"":674,""2"":470,""3"":794,""4"":766,""5"":899,""6"":642,""7"":306,""8"":412,""9"":785,""10"":654}",1
70106,104020,2,701,"{""1"":780,""2"":418,""3"":634,""4"":766,""5"":850,""6"":642,""7"":442,""8"":306,""9"":727,""10"":642}",2
70107,103037,2,701,"{""1"":498,""2"":492,""3"":408,""4"":552,""5"":474,""6"":510,""7"":510,""8"":528,""9"":540,""10"":564}",3
70108,103022,2,701,"{""1"":405,""2"":634,""3"":367,""4"":434,""5"":300,""6"":540,""7"":718,""8"":832,""9"":451,""10"":564}",4
70109,104022,2,701,"{""1"":589,""2"":785,""3"":469,""4"":495,""5"":336,""6"":534,""7"":749,""8"":781,""9"":547,""10"":690}",5
70200,103005,2,702,"{""1"":498,""2"":394,""3"":704,""4"":656,""5"":786,""6"":552,""7"":238,""8"":311,""9"":677,""10"":504}",1
70201,103032,2,702,"{""1"":607,""2"":379,""3"":521,""4"":649,""5"":647,""6"":498,""7"":360,""8"":216,""9"":677,""10"":546}",2
70202,104003,2,702,"{""1"":738,""2"":612,""3"":564,""4"":630,""5"":552,""6"":588,""7"":582,""8"":612,""9"":642,""10"":660}",3
70203,104001,2,702,"{""1"":599,""2"":857,""3"":427,""4"":495,""5"":339,""6"":576,""7"":757,""8"":840,""9"":547,""10"":666}",4
70204,104026,2,702,"{""1"":540,""2"":799,""3"":413,""4"":495,""5"":403,""6"":702,""7"":913,""8"":924,""9"":576,""10"":666}",5
70205,102002,2,702,"{""1"":466,""2"":288,""3"":552,""4"":580,""5"":494,""6"":342,""7"":205,""8"":239,""9"":554,""10"":450}",1
70206,102008,2,702,"{""1"":524,""2"":336,""3"":376,""4"":559,""5"":562,""6"":414,""7"":274,""8"":201,""9"":576,""10"":468}",2
70207,104013,2,702,"{""1"":630,""2"":558,""3"":558,""4"":630,""5"":582,""6"":600,""7"":564,""8"":576,""9"":654,""10"":660}",3
70208,101008,2,702,"{""1"":281,""2"":446,""3"":259,""4"":316,""5"":187,""6"":288,""7"":390,""8"":529,""9"":312,""10"":402}",4
70209,103012,2,702,"{""1"":454,""2"":634,""3"":342,""4"":418,""5"":307,""6"":498,""7"":671,""8"":832,""9"":451,""10"":600}",5
70300,104023,2,703,"{""1"":718,""2"":418,""3"":662,""4"":766,""5"":689,""6"":486,""7"":281,""8"":391,""9"":749,""10"":630}",1
70301,102005,2,703,"{""1"":552,""2"":283,""3"":389,""4"":559,""5"":468,""6"":348,""7"":274,""8"":177,""9"":562,""10"":468}",2
70302,102015,2,703,"{""1"":426,""2"":402,""3"":372,""4"":462,""5"":420,""6"":408,""7"":360,""8"":450,""9"":468,""10"":468}",3
70303,103036,2,703,"{""1"":448,""2"":662,""3"":389,""4"":434,""5"":285,""6"":450,""7"":585,""8"":680,""9"":456,""10"":558}",4
70304,104008,2,703,"{""1"":616,""2"":821,""3"":428,""4"":495,""5"":382,""6"":678,""7"":897,""8"":848,""9"":547,""10"":684}",5
70305,104018,2,703,"{""1"":737,""2"":437,""3"":807,""4"":814,""5"":761,""6"":534,""7"":281,""8"":332,""9"":814,""10"":660}",1
70306,102005,2,703,"{""1"":552,""2"":283,""3"":389,""4"":559,""5"":468,""6"":348,""7"":274,""8"":177,""9"":562,""10"":468}",2
70307,101015,2,703,"{""1"":288,""2"":312,""3"":372,""4"":390,""5"":288,""6"":288,""7"":294,""8"":360,""9"":390,""10"":360}",3
70308,103035,2,703,"{""1"":400,""2"":605,""3"":373,""4"":454,""5"":304,""6"":516,""7"":686,""8"":748,""9"":442,""10"":528}",4
70309,103023,2,703,"{""1"":389,""2"":648,""3"":337,""4"":418,""5"":323,""6"":540,""7"":718,""8"":798,""9"":456,""10"":570}",5
70400,104012,2,704,"{""1"":712,""2"":422,""3"":849,""4"":780,""5"":915,""6"":654,""7"":317,""8"":403,""9"":756,""10"":636}",1
70401,103030,2,704,"{""1"":587,""2"":374,""3"":528,""4"":649,""5"":749,""6"":558,""7"":370,""8"":198,""9"":641,""10"":552}",2
70402,103031,2,704,"{""1"":546,""2"":438,""3"":444,""4"":534,""5"":444,""6"":474,""7"":474,""8"":552,""9"":540,""10"":540}",3
70403,103033,2,704,"{""1"":427,""2"":641,""3"":373,""4"":434,""5"":300,""6"":510,""7"":671,""8"":722,""9"":437,""10"":558}",4
70404,104008,2,704,"{""1"":616,""2"":821,""3"":428,""4"":495,""5"":382,""6"":678,""7"":897,""8"":848,""9"":547,""10"":684}",5
70405,104023,2,704,"{""1"":718,""2"":418,""3"":662,""4"":766,""5"":689,""6"":486,""7"":281,""8"":391,""9"":749,""10"":630}",1
70406,103030,2,704,"{""1"":587,""2"":374,""3"":528,""4"":649,""5"":749,""6"":558,""7"":370,""8"":198,""9"":641,""10"":552}",2
70407,102011,2,704,"{""1"":456,""2"":390,""3"":366,""4"":456,""5"":354,""6"":360,""7"":354,""8"":420,""9"":480,""10"":450}",3
70408,103020,2,704,"{""1"":464,""2"":612,""3"":362,""4"":449,""5"":308,""6"":504,""7"":647,""8"":697,""9"":456,""10"":534}",4
70409,103003,2,704,"{""1"":448,""2"":677,""3"":362,""4"":418,""5"":344,""6"":558,""7"":718,""8"":764,""9"":442,""10"":558}",5
70500,103021,2,705,"{""1"":554,""2"":379,""3"":614,""4"":683,""5"":689,""6"":486,""7"":238,""8"":290,""9"":655,""10"":540}",1
70501,101014,2,705,"{""1"":331,""2"":245,""3"":350,""4"":469,""5"":413,""6"":300,""7"":230,""8"":171,""9"":482,""10"":360}",2
70502,101007,2,705,"{""1"":324,""2"":324,""3"":318,""4"":390,""5"":312,""6"":312,""7"":288,""8"":354,""9"":414,""10"":402}",3
70503,103033,2,705,"{""1"":427,""2"":641,""3"":373,""4"":434,""5"":300,""6"":510,""7"":671,""8"":722,""9"":437,""10"":558}",4
70504,103009,2,705,"{""1"":421,""2"":655,""3"":367,""4"":418,""5"":349,""6"":564,""7"":718,""8"":622,""9"":494,""10"":564}",5
70505,104033,2,705,"{""1"":668,""2"":461,""3"":766,""4"":787,""5"":891,""6"":636,""7"":313,""8"":403,""9"":792,""10"":636}",1
70506,103030,2,705,"{""1"":587,""2"":374,""3"":528,""4"":649,""5"":749,""6"":558,""7"":370,""8"":198,""9"":641,""10"":552}",2
70507,101002,2,705,"{""1"":342,""2"":336,""3"":306,""4"":396,""5"":336,""6"":378,""7"":384,""8"":342,""9"":420,""10"":378}",3
70508,101008,2,705,"{""1"":281,""2"":446,""3"":259,""4"":316,""5"":187,""6"":288,""7"":390,""8"":529,""9"":312,""10"":402}",4
70509,104022,2,705,"{""1"":589,""2"":785,""3"":469,""4"":495,""5"":336,""6"":534,""7"":749,""8"":781,""9"":547,""10"":690}",5
70600,104004,2,706,"{""1"":674,""2"":408,""3"":828,""4"":787,""5"":956,""6"":660,""7"":281,""8"":332,""9"":770,""10"":642}",1
70601,102008,2,706,"{""1"":524,""2"":336,""3"":376,""4"":559,""5"":562,""6"":414,""7"":274,""8"":201,""9"":576,""10"":468}",2
70602,103037,2,706,"{""1"":498,""2"":492,""3"":408,""4"":552,""5"":474,""6"":510,""7"":510,""8"":528,""9"":540,""10"":564}",3
70603,103029,2,706,"{""1"":481,""2"":605,""3"":362,""4"":434,""5"":281,""6"":462,""7"":608,""8"":739,""9"":461,""10"":570}",4
70604,104005,2,706,"{""1"":551,""2"":886,""3"":449,""4"":495,""5"":386,""6"":630,""7"":835,""8"":924,""9"":547,""10"":708}",5
70605,103010,2,706,"{""1"":554,""2"":341,""3"":607,""4"":704,""5"":664,""6"":468,""7"":238,""8"":290,""9"":612,""10"":546}",1
70606,104024,2,706,"{""1"":787,""2"":446,""3"":752,""4"":759,""5"":780,""6"":576,""7"":384,""8"":237,""9"":799,""10"":606}",2
70607,103025,2,706,"{""1"":510,""2"":540,""3"":468,""4"":534,""5"":468,""6"":486,""7"":474,""8"":498,""9"":576,""10"":546}",3
70608,103015,2,706,"{""1"":491,""2"":605,""3"":378,""4"":434,""5"":343,""6"":534,""7"":616,""8"":756,""9"":437,""10"":540}",4
70609,103018,2,706,"{""1"":448,""2"":619,""3"":342,""4"":418,""5"":340,""6"":534,""7"":671,""8"":756,""9"":466,""10"":570}",5
70700,103007,2,707,"{""1"":541,""2"":417,""3"":759,""4"":713,""5"":829,""6"":581,""7"":261,""8"":323,""9"":737,""10"":568}",1
70701,103019,2,707,"{""1"":729,""2"":380,""3"":595,""4"":706,""5"":669,""6"":488,""7"":348,""8"":248,""9"":705,""10"":601}",2
70702,101002,2,707,"{""1"":376,""2"":370,""3"":337,""4"":436,""5"":370,""6"":416,""7"":422,""8"":376,""9"":462,""10"":416}",3
70703,103029,2,707,"{""1"":529,""2"":665,""3"":398,""4"":477,""5"":309,""6"":508,""7"":669,""8"":813,""9"":507,""10"":627}",4
70704,103003,2,707,"{""1"":493,""2"":744,""3"":398,""4"":460,""5"":379,""6"":614,""7"":789,""8"":841,""9"":486,""10"":614}",5
70705,103007,2,707,"{""1"":541,""2"":417,""3"":759,""4"":713,""5"":829,""6"":581,""7"":261,""8"":323,""9"":737,""10"":568}",1
70706,102008,2,707,"{""1"":577,""2"":370,""3"":414,""4"":615,""5"":618,""6"":455,""7"":301,""8"":221,""9"":634,""10"":515}",2
70707,102004,2,707,"{""1"":488,""2"":469,""3"":416,""4"":508,""5"":436,""6"":422,""7"":376,""8"":455,""9"":548,""10"":521}",3
70708,103035,2,707,"{""1"":440,""2"":665,""3"":410,""4"":499,""5"":335,""6"":568,""7"":755,""8"":822,""9"":486,""10"":581}",4
70709,104011,2,707,"{""1"":701,""2"":927,""3"":443,""4"":544,""5"":448,""6"":693,""7"":875,""8"":1053,""9"":649,""10"":772}",5
70800,101010,2,708,"{""1"":381,""2"":275,""3"":448,""4"":546,""5"":454,""6"":323,""7"":190,""8"":245,""9"":507,""10"":403}",1
70801,103032,2,708,"{""1"":668,""2"":417,""3"":574,""4"":713,""5"":712,""6"":548,""7"":396,""8"":238,""9"":744,""10"":601}",2
70802,104028,2,708,"{""1"":759,""2"":647,""3"":574,""4"":700,""5"":673,""6"":647,""7"":528,""8"":581,""9"":719,""10"":726}",3
70803,101008,2,708,"{""1"":309,""2"":491,""3"":285,""4"":348,""5"":206,""6"":317,""7"":429,""8"":582,""9"":343,""10"":442}",4
70804,104005,2,708,"{""1"":606,""2"":974,""3"":494,""4"":544,""5"":425,""6"":693,""7"":918,""8"":1016,""9"":602,""10"":779}",5
70805,103008,2,708,"{""1"":464,""2"":396,""3"":729,""4"":751,""5"":927,""6"":640,""7"":269,""8"":314,""9"":697,""10"":548}",1
70806,102008,2,708,"{""1"":577,""2"":370,""3"":414,""4"":615,""5"":618,""6"":455,""7"":301,""8"":221,""9"":634,""10"":515}",2
70807,104010,2,708,"{""1"":706,""2"":620,""3"":548,""4"":693,""5"":686,""6"":660,""7"":554,""8"":812,""9"":719,""10"":700}",3
70808,104007,2,708,"{""1"":713,""2"":840,""3"":463,""4"":567,""5"":365,""6"":614,""7"":832,""8"":1016,""9"":581,""10"":812}",4
70809,104022,2,708,"{""1"":647,""2"":863,""3"":516,""4"":544,""5"":370,""6"":587,""7"":824,""8"":859,""9"":602,""10"":759}",5
70900,103006,2,709,"{""1"":507,""2"":426,""3"":853,""4"":828,""5"":1001,""6"":684,""7"":285,""8"":348,""9"":778,""10"":612}",1
70901,102005,2,709,"{""1"":662,""2"":340,""3"":467,""4"":671,""5"":562,""6"":418,""7"":328,""8"":212,""9"":674,""10"":562}",2
70902,102004,2,709,"{""1"":533,""2"":511,""3"":454,""4"":554,""5"":475,""6"":461,""7"":410,""8"":497,""9"":598,""10"":569}",3
70903,101006,2,709,"{""1"":356,""2"":492,""3"":330,""4"":386,""5"":234,""6"":374,""7"":487,""8"":635,""9"":374,""10"":497}",4
70904,104005,2,709,"{""1"":661,""2"":1063,""3"":539,""4"":594,""5"":464,""6"":756,""7"":1002,""8"":1109,""9"":657,""10"":850}",5
70905,103028,2,709,"{""1"":612,""2"":426,""3"":753,""4"":828,""5"":807,""6"":576,""7"":285,""8"":368,""9"":804,""10"":619}",1
70906,104016,2,709,"{""1"":969,""2"":501,""3"":871,""4"":903,""5"":861,""6"":634,""7"":449,""8"":346,""9"":916,""10"":756}",2
70907,102011,2,709,"{""1"":547,""2"":468,""3"":439,""4"":547,""5"":425,""6"":432,""7"":425,""8"":504,""9"":576,""10"":540}",3
70908,103022,2,709,"{""1"":486,""2"":760,""3"":441,""4"":520,""5"":360,""6"":648,""7"":861,""8"":998,""9"":541,""10"":677}",4
70909,104015,2,709,"{""1"":771,""2"":942,""3"":514,""4"":594,""5"":393,""6"":756,""7"":1067,""8"":1058,""9"":634,""10"":850}",5
71000,103010,2,710,"{""1"":665,""2"":409,""3"":729,""4"":845,""5"":797,""6"":562,""7"":285,""8"":348,""9"":734,""10"":655}",1
71001,104020,2,710,"{""1"":936,""2"":501,""3"":760,""4"":919,""5"":1020,""6"":770,""7"":530,""8"":367,""9"":873,""10"":770}",2
71002,104003,2,710,"{""1"":886,""2"":734,""3"":677,""4"":756,""5"":662,""6"":706,""7"":698,""8"":734,""9"":770,""10"":792}",3
71003,103034,2,710,"{""1"":473,""2"":778,""3"":460,""4"":545,""5"":426,""6"":641,""7"":702,""8"":917,""9"":530,""10"":670}",4
71004,103009,2,710,"{""1"":505,""2"":786,""3"":441,""4"":502,""5"":418,""6"":677,""7"":861,""8"":746,""9"":593,""10"":677}",5
71005,103040,2,710,"{""1"":680,""2"":426,""3"":662,""4"":845,""5"":787,""6"":562,""7"":285,""8"":363,""9"":786,""10"":670}",1
71006,104016,2,710,"{""1"":969,""2"":501,""3"":871,""4"":903,""5"":861,""6"":634,""7"":449,""8"":346,""9"":916,""10"":756}",2
71007,103027,2,710,"{""1"":641,""2"":554,""3"":490,""4"":662,""5"":641,""6"":619,""7"":504,""8"":540,""9"":670,""10"":648}",3
71008,104007,2,710,"{""1"":778,""2"":916,""3"":505,""4"":618,""5"":398,""6"":670,""7"":908,""8"":1109,""9"":634,""10"":886}",4
71009,103017,2,710,"{""1"":505,""2"":760,""3"":404,""4"":502,""5"":363,""6"":648,""7"":880,""8"":857,""9"":599,""10"":720}",5
80100,103004,2,801,"{""1"":662,""2"":432,""3"":837,""4"":854,""5"":830,""6"":585,""7"":297,""8"":394,""9"":864,""10"":698}",1
80101,102006,2,801,"{""1"":630,""2"":354,""3"":586,""4"":699,""5"":722,""6"":518,""7"":342,""8"":229,""9"":720,""10"":578}",2
80102,102011,2,801,"{""1"":570,""2"":488,""3"":458,""4"":570,""5"":443,""6"":450,""7"":443,""8"":525,""9"":600,""10"":563}",3
80103,101001,2,801,"{""1"":385,""2"":540,""3"":338,""4"":395,""5"":258,""6"":420,""7"":556,""8"":704,""9"":384,""10"":510}",4
80104,104026,2,801,"{""1"":675,""2"":999,""3"":516,""4"":618,""5"":504,""6"":878,""7"":1141,""8"":1155,""9"":720,""10"":833}",5
80105,103016,2,801,"{""1"":693,""2"":474,""3"":759,""4"":854,""5"":861,""6"":660,""7"":365,""8"":436,""9"":810,""10"":683}",1
80106,104016,2,801,"{""1"":1009,""2"":522,""3"":908,""4"":940,""5"":897,""6"":660,""7"":468,""8"":360,""9"":954,""10"":788}",2
80107,103027,2,801,"{""1"":668,""2"":578,""3"":510,""4"":690,""5"":668,""6"":645,""7"":525,""8"":563,""9"":698,""10"":675}",3
80108,103002,2,801,"{""1"":527,""2"":774,""3"":567,""4"":542,""5"":468,""6"":728,""7"":819,""8"":777,""9"":618,""10"":675}",4
80109,103003,2,801,"{""1"":560,""2"":846,""3"":453,""4"":523,""5"":431,""6"":698,""7"":897,""8"":956,""9"":552,""10"":698}",5
80200,103016,2,802,"{""1"":693,""2"":474,""3"":759,""4"":854,""5"":861,""6"":660,""7"":365,""8"":436,""9"":810,""10"":683}",1
80201,104014,2,802,"{""1"":906,""2"":528,""3"":842,""4"":957,""5"":848,""6"":668,""7"":528,""8"":364,""9"":936,""10"":803}",2
80202,102015,2,802,"{""1"":533,""2"":503,""3"":465,""4"":578,""5"":525,""6"":510,""7"":450,""8"":563,""9"":585,""10"":585}",3
80203,102012,2,802,"{""1"":506,""2"":666,""3"":405,""4"":472,""5"":293,""6"":450,""7"":575,""8"":662,""9"":492,""10"":608}",4
80204,104015,2,802,"{""1"":803,""2"":981,""3"":536,""4"":618,""5"":410,""6"":788,""7"":1112,""8"":1103,""9"":660,""10"":885}",5
80205,103040,2,802,"{""1"":709,""2"":444,""3"":690,""4"":880,""5"":820,""6"":585,""7"":297,""8"":378,""9"":819,""10"":698}",1
80206,101014,2,802,"{""1"":414,""2"":306,""3"":437,""4"":587,""5"":517,""6"":375,""7"":288,""8"":214,""9"":603,""10"":450}",2
80207,101005,2,802,"{""1"":398,""2"":450,""3"":413,""4"":488,""5"":480,""6"":458,""7"":360,""8"":480,""9"":480,""10"":510}",3
80208,102003,2,802,"{""1"":479,""2"":657,""3"":385,""4"":472,""5"":371,""6"":548,""7"":556,""8"":756,""9"":468,""10"":578}",4
80209,103001,2,802,"{""1"":594,""2"":873,""3"":421,""4"":523,""5"":394,""6"":705,""7"":946,""8"":987,""9"":576,""10"":728}",5
80300,103021,2,803,"{""1"":693,""2"":474,""3"":768,""4"":854,""5"":861,""6"":608,""7"":297,""8"":362,""9"":819,""10"":675}",1
80301,101009,2,803,"{""1"":474,""2"":318,""3"":429,""4"":587,""5"":556,""6"":413,""7"":288,""8"":206,""9"":576,""10"":480}",2
80302,101005,2,803,"{""1"":398,""2"":450,""3"":413,""4"":488,""5"":480,""6"":458,""7"":360,""8"":480,""9"":480,""10"":510}",3
80303,104007,2,803,"{""1"":810,""2"":954,""3"":527,""4"":644,""5"":414,""6"":698,""7"":946,""8"":1155,""9"":660,""10"":923}",4
80304,104008,2,803,"{""1"":770,""2"":1026,""3"":536,""4"":618,""5"":478,""6"":848,""7"":1121,""8"":1061,""9"":684,""10"":855}",5
80305,103005,2,803,"{""1"":622,""2"":492,""3"":880,""4"":819,""5"":982,""6"":690,""7"":297,""8"":389,""9"":846,""10"":630}",1
80306,104016,2,803,"{""1"":1009,""2"":522,""3"":908,""4"":940,""5"":897,""6"":660,""7"":468,""8"":360,""9"":954,""10"":788}",2
80307,102011,2,803,"{""1"":570,""2"":488,""3"":458,""4"":570,""5"":443,""6"":450,""7"":443,""8"":525,""9"":600,""10"":563}",3
80308,102013,2,803,"{""1"":446,""2"":684,""3"":392,""4"":478,""5"":278,""6"":458,""7"":653,""8"":798,""9"":480,""10"":570}",4
80309,104011,2,803,"{""1"":797,""2"":1053,""3"":504,""4"":618,""5"":509,""6"":788,""7"":995,""8"":1197,""9"":738,""10"":878}",5
80400,103028,2,804,"{""1"":638,""2"":444,""3"":785,""4"":863,""5"":840,""6"":600,""7"":297,""8"":383,""9"":837,""10"":645}",1
80401,104017,2,804,"{""1"":957,""2"":546,""3"":858,""4"":949,""5"":1112,""6"":855,""7"":588,""8"":304,""9"":936,""10"":803}",2
80402,102015,2,804,"{""1"":533,""2"":503,""3"":465,""4"":578,""5"":525,""6"":510,""7"":450,""8"":563,""9"":585,""10"":585}",3
80403,102003,2,804,"{""1"":479,""2"":657,""3"":385,""4"":472,""5"":371,""6"":548,""7"":556,""8"":756,""9"":468,""10"":578}",4
80404,103012,2,804,"{""1"":567,""2"":792,""3"":427,""4"":523,""5"":383,""6"":623,""7"":839,""8"":1040,""9"":564,""10"":750}",5
80405,104002,2,804,"{""1"":945,""2"":552,""3"":983,""4"":983,""5"":972,""6"":683,""7"":351,""8"":504,""9"":954,""10"":803}",1
80406,103032,2,804,"{""1"":759,""2"":474,""3"":652,""4"":811,""5"":809,""6"":623,""7"":450,""8"":270,""9"":846,""10"":683}",2
80407,101002,2,804,"{""1"":428,""2"":420,""3"":383,""4"":495,""5"":420,""6"":473,""7"":480,""8"":428,""9"":525,""10"":473}",3
80408,103036,2,804,"{""1"":560,""2"":828,""3"":486,""4"":542,""5"":356,""6"":563,""7"":731,""8"":851,""9"":570,""10"":698}",4
80409,104026,2,804,"{""1"":675,""2"":999,""3"":516,""4"":618,""5"":504,""6"":878,""7"":1141,""8"":1155,""9"":720,""10"":833}",5
80500,103010,2,805,"{""1"":693,""2"":426,""3"":759,""4"":880,""5"":830,""6"":585,""7"":297,""8"":362,""9"":765,""10"":683}",1
80501,103019,2,805,"{""1"":828,""2"":432,""3"":677,""4"":802,""5"":761,""6"":555,""7"":396,""8"":281,""9"":801,""10"":683}",2
80502,104010,2,805,"{""1"":803,""2"":705,""3"":623,""4"":788,""5"":780,""6"":750,""7"":630,""8"":923,""9"":818,""10"":795}",3
80503,102007,2,805,"{""1"":486,""2"":657,""3"":385,""4"":478,""5"":332,""6"":495,""7"":575,""8"":798,""9"":504,""10"":578}",4
